"nflId_def","Pos","Player","G","Pass Snaps","%Zone","route","Zone EPS","Zone EPS Closing","Zone EPS Ball Skills","Zone EPS Tackling","Covers","Accurate TAR","C","INT","PB","T","FF"
2557920,"CB","Jourdan Lewis (DAL)",13,136,0.61,"IN",0.24,0.04,-0.01,0.2,16,1,1,0,0,1,0
496727,"SS","Morgan Burnett (PIT)",11,254,0.71,"GO",0.23,0.24,-0.09,0.08,23,2,1,0,0,1,0
2560986,"LB","Jason Cabinda (OAK)",10,49,0.89,"IN",0.23,0.15,0.08,0,4,1,1,0,0,1,0
2560714,"LB","Duke Ejiofor (HOU)",12,125,0.7,"IN",0.23,0.23,0,0,3,0,0,0,0,0,0
2560928,"LB","Kyzir White (LAC)",2,42,0.74,"ANGLE",0.23,0.1,0.14,0,3,1,0,0,0,0,0
2559260,"DB","Tre Sullivan (PHI)",11,174,0.95,"FLAT",0.23,0.15,0.13,-0.05,9,1,1,0,0,1,0
2561001,"CB","Grant Haley (NYG)",10,264,0.43,"SCREEN",0.23,0.17,0.06,0,10,1,0,0,0,0,0
2540180,"FS","Tyrann Mathieu (HOU)",16,637,0.74,"SCREEN",0.23,0.06,0.17,0,13,1,0,0,1,0,0
2539243,"SS","Bradley McDougald (SEA)",15,503,0.79,"HITCH",0.23,0.16,-0.75,0.81,42,3,3,0,0,2,0
2556587,"CB","Cre'von LeBlanc (DET/PHI)",8,264,0.48,"SCREEN",0.23,0.11,0.01,0.1,6,1,1,0,0,0.5,0
2558851,"ILB","Anthony Walker (IND)",15,353,0.76,"FLAT",0.23,0.02,0.22,-0.01,30,1,1,0,0,1,0
494261,"SS","Kurt Coleman (NO)",16,194,0.84,"ANGLE",0.23,0.14,0.1,-0.02,2,1,1,0,0,0.5,0
2560741,"CB","Holton Hill (MIN)",12,172,0.33,"HITCH",0.22,0.79,-0.57,0,10,1,0,0,1,0,0
2561131,"FS","George Odum (IND)",9,116,0.96,"FLAT",0.22,0.25,0.1,-0.12,9,1,1,0,0,2,0
2534832,"FS","Rodney McLeod (PHI)",3,106,0.96,"CROSS",0.22,0.12,0.11,0,8,1,1,0,0,0,0
2556456,"FS","Andrew Adams (TB)",12,216,0.81,"ANGLE",0.22,0.25,0.11,-0.14,14,2,2,0,0,1,0
2495153,"FS","Marcus Gilchrist (OAK)",16,453,0.83,"OUT",0.22,0.32,-0.09,0,24,1,0,0,1,0,0
2507917,"CB","Tramaine Brock (DEN)",11,259,0.43,"IN",0.22,0.1,0.12,0,3,1,0,0,0,0,0
2560725,"S","Minkah Fitzpatrick (MIA)",16,507,0.53,"CROSS",0.22,1.09,-0.87,0,30,1,0,0,1,0,0
2558070,"LB","Raekwon McMillan (MIA)",16,360,0.86,"FLAT",0.22,0.02,0.06,0.13,35,3,3,0,0,2.5,0
2539311,"OLB","Jamie Collins (CLE)",16,599,0.79,"OUT",0.22,0.13,0.32,-0.24,34,3,3,0,0,2.5,0
2556278,"FS","Will Parks (DEN)",15,327,0.72,"OUT",0.22,0,0,0.22,8,0,0,0,0,0,0
2532848,"FS","Tashaun Gipson (JAX)",16,549,0.81,"OUT",0.21,0,0,0.21,13,0,0,0,0,0.5,0
2557855,"MLB","Jarrad Davis (DET)",16,548,0.89,"OUT",0.21,0.68,-0.68,0.21,44,8,6,0,2,4.5,0
2560887,"CB","Chandon Sullivan (PHI)",4,47,0.55,"IN",0.21,0.21,0,0,2,0,0,0,0,0,0
2543872,"CB","Nevin Lawson (DET)",15,488,0.39,"CROSS",0.21,0.1,0.38,-0.27,36,2,2,0,0,2,0
2532898,"ILB","Brandon Marshall (DEN)",10,252,0.77,"CROSS",0.21,0.42,-0.03,-0.19,17,1,1,0,0,1,0
2555552,"CB","Ryan Smith (TB)",12,261,0.45,"CORNER",0.21,0.21,0,0,4,0,0,0,0,0,0
2555171,"ILB","Tyler Matakevich (PIT)",3,29,0.75,"FLAT",0.21,0.12,-0.05,0.13,4,1,1,0,0,1,0
494289,"CB","Sherrick McManis (CHI)",15,180,0.47,"FLAT",0.21,-0.01,0.02,0.2,8,1,1,0,0,3,0
2533056,"MLB","Luke Kuechly (CAR)",16,546,0.84,"SCREEN",0.21,-0.15,-1.03,1.39,22,2,2,0,0,1,0
2558168,"CB","Rasul Douglas (PHI)",12,362,0.46,"SLANT",0.21,-0.99,0.86,0.34,9,2,1,0,0,1,0
2556445,"CB","Brian Poole (ATL)",16,531,0.59,"FLAT",0.21,-0.03,0.54,-0.31,41,2,2,0,0,3.5,0
2543492,"FS","Lamarcus Joyner (LA)",15,524,0.96,"HITCH",0.2,0.03,0.14,0.03,32,1,1,0,0,1,0
80668,"CB","Captain Munnerlyn (CAR)",16,425,0.52,"IN",0.2,0.03,-0.73,0.9,35,2,2,0,0,2,0
2354,"ILB","Wesley Woodyard (TEN)",14,414,0.87,"ANGLE",0.2,0.33,-0.19,0.06,13,2,2,0,0,1,0
2555156,"SS","Jayron Kearse (MIN)",13,90,0.49,"CROSS",0.2,-0.75,0.59,0.35,7,2,2,0,0,0,0
2558259,"CB","Shaquill Griffin (SEA)",15,532,0.33,"SCREEN",0.2,0,0,0.2,10,0,0,0,0,1,0
2558976,"CB","Kenny Moore II (IND)",15,514,0.55,"IN",0.2,0.15,0.12,-0.07,36,4,3,0,1,1.5,0
2555161,"ILB","Blake Martinez (GB)",16,580,0.88,"IN",0.2,0.87,-0.4,-0.28,26,4,3,0,0,2,0
2506352,"OLB","Thomas Davis (CAR)",12,366,0.69,"ANGLE",0.2,0.29,-0.5,0.4,15,3,3,0,0,2,0
2560964,"LB","Genard Avery (CLE)",16,462,0.71,"CROSS",0.2,0,0,0.2,5,0,0,0,0,0,0
2555166,"MLB","Joe Schobert (CLE)",13,527,0.8,"CROSS",0.2,0.18,-0.14,0.15,28,1,1,0,0,1,0
2561033,"DB","Dane Cruikshank (TEN)",6,26,1,"SCREEN",0.2,0.04,0.02,0.13,1,1,1,0,0,1,0
496937,"ILB","Sean Lee (DAL)",7,121,0.78,"FLAT",0.19,0,0,0.19,18,0,0,0,0,1,0
2555531,"CB","Anthony Brown (DAL)",15,437,0.51,"FLAT",0.19,0.19,0,0,23,0,0,0,0,0,0
2532890,"OLB","Mychal Kendricks (SEA)",4,97,0.75,"HITCH",0.19,-0.02,0.21,0,16,1,0,0,1,0,0
2558819,"CB","Derrick Jones (NYJ)",1,17,0.59,"HITCH",0.19,0.26,-0.55,0.48,5,1,1,0,0,1,0
2555162,"MLB","Deion Jones (ATL)",6,224,0.79,"SLANT",0.19,0.15,0.02,0.02,6,1,1,0,0,1,0
2553687,"MLB","Zach Vigil (WAS)",4,19,0.94,"ANGLE",0.19,0.02,0.04,0.12,3,1,1,0,0,1,0
2557961,"CB","Quincy Wilson (IND)",13,282,0.44,"OUT",0.19,0,0,0.19,11,0,0,0,0,1,0
2543720,"OLB","Christian Kirksey (CLE)",7,275,0.76,"HITCH",0.19,0.21,-0.24,0.22,27,3,3,0,0,0.5,0
2540162,"CB","Logan Ryan (TEN)",14,498,0.52,"POST",0.19,0.19,0,0,20,0,0,0,0,0,0
2553822,"FS","Curtis Riley (NYG)",16,578,0.97,"SCREEN",0.19,-0.04,0.43,-0.19,11,1,1,0,0,1,0
2506352,"OLB","Thomas Davis (CAR)",12,366,0.69,"HITCH",0.19,0.13,0.06,0,32,1,0,0,1,0,0
2559260,"DB","Tre Sullivan (PHI)",11,174,0.95,"POST",0.19,0.19,0,0,15,0,0,0,0,0,0
2550605,"CB","Marcus Williams (CHI/TB)",3,21,0.48,"HITCH",0.19,0.09,-0.16,0.26,2,1,1,0,0,1,0
2552320,"ILB","Ramik Wilson (LA)",11,86,0.7,"HITCH",0.19,0.08,0.1,0,13,1,1,0,0,0,0
2552605,"FS","Ibraheim Campbell (DAL/GB)",4,66,0.89,"OUT",0.18,0.15,0.07,-0.04,4,2,2,0,0,2,0
2553637,"CB","Justin Coleman (SEA)",15,444,0.56,"OUT",0.18,-0.06,0.42,-0.18,34,1,0,0,0,1,0
2543459,"OLB","Anthony Barr (MIN)",12,378,0.78,"SCREEN",0.18,0.25,0.21,-0.27,13,1,1,0,0,0,0
2560956,"DB","Marcus Allen (PIT)",2,13,0.33,"FLAT",0.18,0,0,0.18,1,0,0,0,0,0.5,0
2560908,"LB","Leighton Vander Esch (DAL)",16,455,0.77,"IN",0.18,0.58,-0.88,0.48,19,1,1,0,0,1,0
2556775,"ILB","Terrance Smith (KC)",6,117,0.77,"SCREEN",0.18,0,0,0.18,5,0,0,0,0,0,0
2495507,"CB","Richard Sherman (SF)",13,455,0.4,"SCREEN",0.18,0.09,-0.05,0.15,6,1,1,0,0,1,0
4365,"CB","Brandon Carr (BAL)",16,556,0.42,"SLANT",0.18,0.16,-0.11,0.13,15,1,1,0,0,1.5,0
2558119,"SS","Josh Jones (GB)",11,295,0.79,"CORNER",0.18,-0.3,0.48,0,13,2,1,0,1,0,0
2539320,"SS","Kenny Vaccaro (TEN)",13,417,0.9,"OUT",0.18,0.07,0.1,0,16,1,1,0,0,1,0
2560875,"LB","Andre Smith (CAR)",1,4,1,"CROSS",0.18,0.08,0.12,-0.02,2,1,1,0,0,0.5,0
2541243,"FS","Duron Harmon (NE)",16,426,0.97,"HITCH",0.18,-0.02,-0.18,0.39,13,1,1,0,0,1,0
2540159,"MLB","Kevin Minter (TB)",4,9,0.75,"ANGLE",0.18,0,0,0.18,1,0,0,0,0,1,0
2552313,"MLB","Hayes Pullard (LAC)",6,40,0.86,"ANGLE",0.18,-0.01,0.12,0.07,1,1,1,0,0,1,0
2555383,"CB","Jalen Mills (PHI)",8,310,0.47,"OUT",0.18,-0.44,0.44,0.18,15,2,1,0,1,1,0
2560827,"LB","Dorian O'Daniel (KC)",13,237,0.76,"HITCH",0.18,-0.05,0.22,0,22,2,1,0,0,0,0
2505660,"OLB","Terrell Suggs (BAL)",16,478,0.89,"FLAT",0.18,0.18,0,0,5,0,0,0,0,0,0
2560908,"LB","Leighton Vander Esch (DAL)",16,455,0.77,"SLANT",0.17,0,0,0.17,10,0,0,0,0,0,0
2505708,"FS","Mike Adams (CAR)",16,553,0.84,"HITCH",0.17,0.21,-0.16,0.13,19,1,1,0,0,0.5,0
2550257,"SS","Daniel Sorensen (KC)",7,202,0.8,"ANGLE",0.17,0.13,0,0.05,9,2,2,0,0,0.5,0
2495272,"SS","Chris Conte (TB)",3,82,0.89,"FLAT",0.17,0,0,0.17,1,0,0,0,0,1,0
2560789,"LB","Darius Leonard (IND)",15,535,0.78,"POST",0.17,0,0,0.17,28,0,0,0,0,0,0
2556443,"SS","Sharrod Neasman (ATL)",11,253,0.78,"HITCH",0.17,0.2,-0.14,0.12,18,1,1,0,0,1,0
2552296,"OLB","Kyle Emanuel (LAC)",13,88,0.84,"HITCH",0.17,0.16,-0.02,0.03,7,1,1,0,0,0,0
2555522,"ILB","B.J. Goodson (NYG)",15,232,0.81,"ANGLE",0.17,0,0,0.17,10,0,0,0,0,1,0
2555539,"CB","Xavien Howard (MIA)",12,430,0.44,"OUT",0.17,0.25,0.05,-0.13,20,1,1,0,0,1,0
2555255,"OLB","De'Vondre Campbell (ATL)",16,531,0.75,"WHEEL",0.17,0.17,-0.02,0.03,3,1,1,0,0,0,0
2495252,"OLB","K.J. Wright (SEA)",5,132,0.78,"HITCH",0.17,0.1,-0.04,0.11,16,1,1,0,0,1.5,0
2560822,"CB","Parry Nickerson (NYJ)",7,147,0.54,"SLANT",0.17,-0.03,0.05,0.15,9,2,2,0,0,1.5,0
2495252,"OLB","K.J. Wright (SEA)",5,132,0.78,"ANGLE",0.17,0.01,0.16,0,10,1,0,0,1,0,0
2557996,"CB","Kevin King (GB)",6,170,0.48,"IN",0.17,-0.05,0.21,0,4,1,0,0,0,0,0
2555256,"OLB","Jordan Jenkins (NYJ)",16,352,0.76,"SCREEN",0.17,0,0,0.17,3,0,0,0,0,0,0
2555386,"SS","Sean Davis (PIT)",15,589,0.98,"HITCH",0.16,0.02,0.13,0.02,33,2,2,0,0,1,0
2540013,"ILB","Will Compton (TEN)",5,38,0.87,"IN",0.16,0.16,0,0,2,0,0,0,0,0,0
2508107,"CB","Jimmy Smith (BAL)",12,370,0.39,"SCREEN",0.16,0,0,0.16,9,0,0,0,0,0,0
2539334,"CB","Desmond Trufant (ATL)",16,627,0.39,"SLANT",0.16,0.16,0,0,15,0,0,0,0,0,0
2555277,"CB","Eli Apple (NO/NYG)",15,552,0.4,"IN",0.16,0.29,-0.18,0.05,21,2,1,0,1,1,0
2552484,"CB","P.J. Williams (NO)",15,483,0.44,"SCREEN",0.16,0.17,0.02,-0.03,11,1,1,0,0,1,0
2555307,"OLB","Devante Bond (TB)",10,87,0.69,"CROSS",0.16,0.32,0.1,-0.26,8,1,1,0,0,1,0
2532974,"OLB","Kyle Wilber (OAK)",3,29,1,"CROSS",0.16,0,0,0.16,2,0,0,0,0,0.5,0
2495153,"FS","Marcus Gilchrist (OAK)",16,453,0.83,"HITCH",0.16,0.06,-0.06,0.16,40,2,2,0,0,2,0
2539243,"SS","Bradley McDougald (SEA)",15,503,0.79,"ANGLE",0.16,1.45,-1.28,-0.02,14,4,4,0,0,3,0
2557969,"OLB","Matt Milano (BUF)",13,412,0.75,"HITCH",0.16,-0.11,0.45,-0.18,26,2,1,0,0,0.5,0
2555551,"CB","LeShaun Sims (TEN)",12,120,0.49,"HITCH",0.16,0,0,0.16,15,0,0,0,0,1,0
2550262,"ILB","Joe Thomas (DAL)",6,39,0.81,"HITCH",0.16,-0.01,0.17,0,7,1,1,0,0,1,0
2560966,"LB","Jerome Baker (MIA)",16,373,0.76,"OUT",0.16,0.16,0,0,26,0,0,0,0,0,0
2557969,"OLB","Matt Milano (BUF)",13,412,0.75,"OUT",0.15,0.15,0,0,20,0,0,0,0,0,0
494289,"CB","Sherrick McManis (CHI)",15,180,0.47,"HITCH",0.15,0.13,0.05,-0.03,21,1,1,0,0,1,0
89756,"CB","Jason McCourty (NE)",16,534,0.41,"SCREEN",0.15,0.04,-0.27,0.39,11,1,1,0,0,2,0
2533049,"OLB","Whitney Mercilus (HOU)",16,485,0.74,"SCREEN",0.15,0,0,0.15,6,0,0,0,0,0,0
2543608,"CB","Dexter McDougle (PHI)",2,81,0.47,"FLAT",0.15,-0.15,-0.23,0.53,5,1,1,0,0,0,0
2555383,"CB","Jalen Mills (PHI)",8,310,0.47,"FLAT",0.15,0,0,0.15,14,0,0,0,0,1,0
494289,"CB","Sherrick McManis (CHI)",15,180,0.47,"OUT",0.15,0,0,0.15,6,0,0,0,0,1,0
2555386,"SS","Sean Davis (PIT)",15,589,0.98,"SLANT",0.15,0.03,-0.08,0.2,18,1,1,0,0,1,0
2539338,"CB","B.W. Webb (NYG)",16,576,0.4,"CROSS",0.15,0.11,-0.35,0.38,31,1,1,0,0,0,0
2556443,"SS","Sharrod Neasman (ATL)",11,253,0.78,"ANGLE",0.15,0.22,-0.11,0.04,14,1,1,0,0,1,0
2558849,"CB","Cameron Sutton (PIT)",10,175,0.39,"OUT",0.15,0,0,0.15,7,0,0,0,0,1,0
2559109,"CB","Deante Burton (ATL/HOU)",2,41,0.4,"HITCH",0.14,-0.06,-0.58,0.78,4,1,1,0,0,1,0
2556277,"SS","Marqui Christian (LA)",16,274,0.61,"OUT",0.14,0.13,0.13,-0.12,15,1,1,0,0,0,0
2561147,"CB","Cornell Armstrong (MIA)",6,42,0.38,"SLANT",0.14,0.08,0.01,0.06,2,1,1,0,0,1,0
2552447,"OLB","Shaq Thompson (CAR)",14,332,0.74,"ANGLE",0.14,-0.04,0.11,0.08,15,1,1,0,0,1,0
2561149,"ILB","Matthew Adams (IND)",12,82,0.66,"SCREEN",0.14,0,0,0.14,3,0,0,0,0,0,0
2550613,"CB","Malcolm Butler (TEN)",16,501,0.37,"SCREEN",0.14,0,0,0.14,14,0,0,0,0,1,0
2558184,"SS","Damontae Kazee (ATL)",16,572,0.97,"POST",0.14,0.42,-0.28,0,40,1,1,0,0,0,0
2556833,"CB","De'Vante Harris (TB)",5,59,0.37,"HITCH",0.14,0.16,-0.06,0.04,8,1,1,0,0,0,0
2539309,"SS","T.J. McDonald (MIA)",14,500,0.86,"FLAT",0.14,-0.03,0.49,-0.32,34,2,2,0,0,1,0
2559181,"DB","Justin Hardee (NO)",5,49,0.37,"SCREEN",0.14,0,0,0.14,2,0,0,0,0,0,0
496735,"CB","Kareem Jackson (HOU)",16,593,0.63,"SLANT",0.14,0.12,0.02,0,20,1,1,0,0,0,0
2543720,"OLB","Christian Kirksey (CLE)",7,275,0.76,"ANGLE",0.14,0,0,0.14,14,0,0,0,0,0,0
2543814,"MLB","Preston Brown (CIN)",7,191,0.81,"SCREEN",0.14,0.87,-0.73,0,10,1,0,0,0,0,0
2550572,"ILB","Christian Jones (DET)",16,315,0.83,"ANGLE",0.14,0.04,0.1,0,13,1,1,0,0,0,0
2550613,"CB","Malcolm Butler (TEN)",16,501,0.37,"FLAT",0.14,-0.09,0,0.23,16,1,1,0,0,3,0
2558077,"SS","Lano Hill (SEA)",12,201,0.82,"CROSS",0.14,0.14,0,0,11,0,0,0,0,0,0
2533058,"OLB","Vontaze Burfict (CIN)",7,157,0.77,"OUT",0.13,0.06,0.07,0,8,1,0,0,1,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,0.61,"CROSS",0.13,0,0,0.13,21,0,0,0,0,0,0
496727,"SS","Morgan Burnett (PIT)",11,254,0.71,"FLAT",0.13,0,0,0.13,12,0,0,0,0,1,0
2533060,"CB","Dre Kirkpatrick (CIN)",13,458,0.34,"SLANT",0.13,-0.13,0.26,0,8,2,1,0,1,0,0
2540152,"SS","Eric Reid (CAR)",13,424,0.9,"FLAT",0.13,0.16,0.09,-0.12,12,1,1,0,0,1,0
2556817,"CB","Tony McRae (CIN)",5,61,0.28,"OUT",0.13,0.13,0,0,1,0,0,0,0,0,0
2555175,"CB","James Bradberry (CAR)",16,578,0.42,"SLANT",0.13,0.04,0.05,0.04,9,1,1,0,0,1,0
2557980,"FS","Jabrill Peppers (CLE)",16,446,0.75,"SCREEN",0.13,0.83,-0.62,-0.08,19,2,2,0,0,2,0
2553536,"CB","Troy Hill (LA)",12,235,0.48,"OUT",0.13,0.06,0,0.07,9,1,1,0,0,1,0
2561117,"DB","Tarvarius Moore (SF)",10,110,0.41,"FLAT",0.13,0,0,0.13,6,0,0,0,0,1,0
494259,"SS","Barry Church (JAX)",11,355,0.88,"FLAT",0.13,0.13,0,0,23,0,0,0,0,0,0
494307,"FS","Darian Stewart (DEN)",13,451,0.91,"IN",0.13,0.24,-0.26,0.15,17,1,1,0,0,1,0
2555547,"CB","KeiVarae Russell (CIN)",6,81,0.48,"HITCH",0.13,0.13,0.15,-0.15,16,2,2,0,0,1,0
2555155,"SS","Deon Bush (CHI)",7,102,0.97,"SLANT",0.12,-0.02,0.03,0.12,5,2,2,0,0,2,0
2543769,"ILB","Deone Bucannon (ARI)",10,171,0.74,"OUT",0.12,0,0,0.12,5,0,0,0,0,0,0
494287,"FS","Devin McCourty (NE)",16,625,0.84,"OUT",0.12,-0.15,0.19,0.08,23,3,2,0,0,2.5,0
2557927,"CB","Desmond King (LAC)",15,473,0.61,"POST",0.12,-0.33,0.46,0,34,1,0,0,1,0,0
2540164,"SS","Tony Jefferson (BAL)",14,531,0.84,"HITCH",0.12,0.29,-0.16,-0.01,25,3,3,0,0,2.5,0
2552261,"CB","Kevin Johnson (HOU)",1,41,0.61,"SCREEN",0.12,0.18,-0.14,0.08,2,1,1,0,0,0,0
2552312,"MLB","Eric Kendricks (MIN)",13,442,0.78,"CROSS",0.12,-0.65,1.95,-1.18,58,3,1,0,1,0,0
2543637,"CB","Terrance Mitchell (CLE)",8,265,0.49,"CROSS",0.12,-0.1,0.24,-0.02,10,1,1,0,0,1,0
2530491,"ILB","Josh Bynes (ARI)",11,370,0.8,"undefined",0.12,0,0,0.12,1,0,0,0,0,0.5,0
2560964,"LB","Genard Avery (CLE)",16,462,0.71,"HITCH",0.12,0.14,-0.02,0,10,1,1,0,0,0,0
2557980,"FS","Jabrill Peppers (CLE)",16,446,0.75,"OUT",0.12,0.1,-0.32,0.34,13,1,1,0,0,1,0
2553536,"CB","Troy Hill (LA)",12,235,0.48,"CROSS",0.12,0.43,-0.71,0.39,17,2,2,0,0,3,0
2552392,"SS","Jordan Richards (ATL)",15,254,0.75,"SCREEN",0.11,0.24,-0.26,0.13,9,2,2,0,0,1,0
2555522,"ILB","B.J. Goodson (NYG)",15,232,0.81,"OUT",0.11,0.11,0,0,10,0,0,0,0,0,0
2559181,"DB","Justin Hardee (NO)",5,49,0.37,"FLAT",0.11,0.23,0.51,-0.63,4,1,1,0,0,1,0
2552320,"ILB","Ramik Wilson (LA)",11,86,0.7,"CROSS",0.11,0.27,0.57,-0.73,8,2,2,0,0,1.5,0
80668,"CB","Captain Munnerlyn (CAR)",16,425,0.52,"SCREEN",0.11,0,0,0.11,20,0,0,0,0,1,0
2560725,"S","Minkah Fitzpatrick (MIA)",16,507,0.53,"FLAT",0.11,0.18,0.01,-0.08,30,3,3,0,0,2.5,0
2543769,"ILB","Deone Bucannon (ARI)",10,171,0.74,"IN",0.11,-0.05,0.16,0,7,1,1,0,0,0,0
2558061,"CB","Marshon Lattimore (NO)",16,569,0.37,"CROSS",0.11,0.26,-0.04,-0.11,23,1,1,0,0,1,0
2560850,"DB","D.J. Reed (SF)",11,198,0.76,"HITCH",0.11,0.11,0,0,15,0,0,0,0,0,0
2557979,"SS","Jamal Adams (NYJ)",16,633,0.8,"SCREEN",0.11,0.11,0,0,15,0,0,0,0,0,0
2555349,"CB","Kendall Fuller (KC)",14,622,0.48,"SCREEN",0.11,0.26,-0.38,0.23,20,1,1,0,0,2,0
2552276,"OLB","Preston Smith (WAS)",16,482,0.63,"HITCH",0.11,-0.01,0.04,0.07,5,1,1,0,0,0.5,0
2543823,"CB","E.J. Gaines (CLE)",4,111,0.42,"OUT",0.11,0.11,0,0,3,0,0,0,0,0,0
2558786,"S","Brandon Wilson (CIN)",10,46,0.47,"ANGLE",0.1,0,0,0.1,1,0,0,0,0,0.5,0
2506345,"CB","Adam Jones (DEN)",5,66,0.44,"SCREEN",0.1,0.02,0.27,-0.19,6,3,3,0,0,1,0
496937,"ILB","Sean Lee (DAL)",7,121,0.78,"CROSS",0.1,0.12,-0.02,0,19,1,1,0,0,0,0
2557945,"SS","Justin Evans (TB)",10,353,0.94,"ANGLE",0.1,0,0,0.1,5,0,0,0,0,0.5,0
2555505,"OLB","Matt Judon (BAL)",16,434,0.76,"CROSS",0.1,0.05,-0.01,0.06,5,1,1,0,0,0.5,0
2532861,"CB","Casey Hayward (LAC)",15,560,0.32,"HITCH",0.1,-0.12,0.19,0.03,48,4,2,0,2,2,0
2558988,"CB","Lenzy Pipkins (IND)",1,42,0.71,"FLAT",0.1,0.17,-0.02,-0.04,4,1,1,0,0,1,0
2495272,"SS","Chris Conte (TB)",3,82,0.89,"HITCH",0.1,-0.28,-0.03,0.41,6,1,1,0,0,1,0
2555329,"OLB","Myles Jack (JAX)",16,553,0.8,"ANGLE",0.1,0.58,-0.57,0.09,25,3,3,0,0,3,0
2561001,"CB","Grant Haley (NYG)",10,264,0.43,"HITCH",0.1,-0.29,0.33,0.06,29,2,1,0,1,1,0
2495807,"FS","Antoine Bethea (ARI)",16,567,0.84,"FLAT",0.1,0.42,-0.6,0.28,35,3,3,0,0,4,0
2550565,"MLB","Adarius Taylor (TB)",15,306,0.76,"CROSS",0.1,0.13,0.11,-0.14,35,1,1,0,0,1,0
496735,"CB","Kareem Jackson (HOU)",16,593,0.63,"FLAT",0.1,0.48,0.11,-0.48,35,2,1,0,1,1,0
2560746,"CB","Mike Hughes (MIN)",5,109,0.51,"SCREEN",0.1,0,0,0.1,6,0,0,0,0,1,1
2495343,"CB","Buster Skrine (NYJ)",14,401,0.48,"HITCH",0.1,0.25,-0.16,0.01,49,4,2,0,1,2,0
2561527,"CB","Mike Ford (DET)",7,212,0.39,"IN",0.1,0.02,-0.15,0.23,5,1,1,0,0,1,0
2543505,"CB","Bradley Roby (DEN)",14,517,0.36,"CORNER",0.1,0,0,0.1,5,0,0,0,0,0,0
2543699,"OLB","Kyle Van Noy (NE)",16,591,0.79,"SLANT",0.09,0.09,0,0,19,0,0,0,0,0,0
2560741,"CB","Holton Hill (MIN)",12,172,0.33,"FLAT",0.09,0,0,0.09,7,0,0,0,0,1,0
2555162,"MLB","Deion Jones (ATL)",6,224,0.79,"CROSS",0.09,-0.07,0.06,0.09,26,1,1,0,0,1,0
2561039,"CB","Carlton Davis (TB)",13,396,0.34,"OUT",0.09,0.07,0.01,0.01,12,1,1,0,0,1,0
2539309,"SS","T.J. McDonald (MIA)",14,500,0.86,"CROSS",0.09,0.09,0,-0.01,31,1,1,0,0,1,0
2540152,"SS","Eric Reid (CAR)",13,424,0.9,"ANGLE",0.09,0.09,0,0,5,0,0,0,0,0,0
2552686,"OLB","Damien Wilson (DAL)",16,125,0.75,"SCREEN",0.09,0,0,0.09,6,0,0,0,0,1,0
2553353,"CB","Darryl Roberts (NYJ)",14,432,0.67,"IN",0.09,-0.01,-0.12,0.21,19,1,1,0,0,1,0
2560789,"LB","Darius Leonard (IND)",15,535,0.78,"OUT",0.09,0.22,-0.02,-0.12,39,2,2,0,0,2,0
2539240,"SS","Micah Hyde (BUF)",15,479,0.91,"SCREEN",0.09,0,0,0.09,9,0,0,0,0,0,0
2560746,"CB","Mike Hughes (MIN)",5,109,0.51,"FLAT",0.09,0.08,0.04,-0.04,9,1,1,0,0,2.5,0
2543699,"OLB","Kyle Van Noy (NE)",16,591,0.79,"ANGLE",0.09,0.04,-0.03,0.08,22,2,2,0,0,2,0
2556642,"ILB","Patrick Onwuasor (BAL)",16,238,0.81,"POST",0.09,0.09,0,0,8,0,0,0,0,0,0
2532431,"OLB","Craig Robertson (NO)",7,52,0.68,"HITCH",0.09,0,0,0.09,6,0,0,0,0,0.5,0
2540170,"CB","David Amerson (ARI)",6,150,0.47,"FLAT",0.09,0,0,0.09,7,0,0,0,0,1,0
2550654,"CB","K'Waun Williams (SF)",13,351,0.52,"CROSS",0.09,0,0,0.09,29,0,0,0,0,1,0
2557837,"OLB","Reuben Foster (SF)",6,198,0.8,"OUT",0.09,0.09,0,0,13,0,0,0,0,0,0
2558819,"CB","Derrick Jones (NYJ)",1,17,0.59,"FLAT",0.08,0,0,0.08,1,0,0,0,0,1,0
2543711,"OLB","Telvin Smith (JAX)",16,551,0.83,"OUT",0.08,0.2,0.03,-0.14,42,1,1,0,0,0,0
2561318,"ILB","Tae Davis (NYG)",11,200,0.87,"ANGLE",0.08,-0.06,0.16,-0.02,13,1,1,0,0,0,0
2541200,"CB","Rashaan Melvin (OAK)",14,330,0.34,"CROSS",0.08,0,0,0.08,10,0,0,0,0,0.5,0
2543720,"OLB","Christian Kirksey (CLE)",7,275,0.76,"POST",0.08,0,0,0.08,10,0,0,0,0,1,0
2559164,"CB","Michael Davis (LAC)",13,362,0.36,"OUT",0.08,0,0,0.08,11,0,0,0,0,0.5,0
71441,"FS","Glover Quin (DET)",16,460,0.91,"CROSS",0.08,0.43,-0.35,0,33,1,0,0,1,0,0
2541832,"SS","Jeff Heath (DAL)",16,580,0.8,"ANGLE",0.08,0,0,0.08,8,0,0,0,0,0,0
2552312,"MLB","Eric Kendricks (MIN)",13,442,0.78,"SCREEN",0.08,0.17,0.41,-0.51,13,1,1,0,0,0,0
80431,"OLB","Clay Matthews (GB)",16,424,0.74,"HITCH",0.08,-0.12,-0.02,0.23,13,1,1,0,0,0.5,0
2556828,"CB","Trevor Williams (LAC)",7,215,0.38,"ANGLE",0.08,0.06,0.22,-0.2,1,1,1,0,0,0.5,0
