"nflId_def","Pos","Player","G","Pass Snaps","route","%Man","EPS","Man EPS","Zone EPS","Covers","Accurate TAR","C","INT","PB","T","FF"
2558067,"CB","Marlon Humphrey (BAL)",14,469,"CORNER",0.64,0.84,1.93,-1.09,19,4,2,0,1,1,0
2556559,"CB","Mike Hilton (PIT)",15,413,"POST",0.49,0.84,0.84,0,16,1,1,0,0,1,0
2559012,"OLB","Eric Wilson (MIN)",12,167,"OUT",0.26,0.84,0.39,0.44,15,3,3,0,0,1,0
2556278,"FS","Will Parks (DEN)",15,327,"SLANT",0.28,0.83,0.14,0.69,18,1,1,0,0,1,0
2550842,"SS","Adrian Phillips (LAC)",15,436,"OUT",0.15,0.83,0.83,0,7,3,2,0,0,1,0
2552312,"MLB","Eric Kendricks (MIN)",13,442,"ANGLE",0.22,0.83,0.41,0.42,16,2,2,0,0,2,0
494259,"SS","Barry Church (JAX)",11,355,"FLAT",0.12,0.83,0.7,0.13,29,0,0,0,0,0,0
2533048,"OLB","Nick Perry (GB)",9,173,"FLAT",0.08,0.83,-0.11,0.94,7,1,1,0,0,0,0
2556775,"ILB","Terrance Smith (KC)",6,117,"FLAT",0.23,0.83,0.83,0,7,0,0,0,0,0,0
2539978,"ILB","Jon Bostic (PIT)",15,280,"CROSS",0.29,0.83,-0.23,1.06,21,4,3,0,1,1,0
2558163,"OLB","Alex Anzalone (NO)",16,334,"SCREEN",0.26,0.82,0.2,0.62,8,1,1,0,0,1,0
2556593,"ILB","Cory Littleton (LA)",16,556,"WHEEL",0.25,0.82,0.82,0,4,1,1,0,0,1,0
2556480,"SS","Kentrell Brice (GB)",14,361,"HITCH",0.12,0.82,-0.05,0.87,23,2,1,0,0,1.5,0
2552434,"CB","Bobby McCain (MIA)",14,426,"FLAT",0.59,0.82,1.54,-0.72,44,4,4,0,0,4,0
2560913,"DB","Tracy Walker (DET)",14,194,"GO",0.06,0.82,0.13,0.68,12,0,0,0,0,1,0
2557996,"CB","Kevin King (GB)",6,170,"IN",0.52,0.81,0.64,0.17,14,2,0,0,0,0,0
2560808,"CB","Quenton Meeks (JAX)",2,28,"SLANT",0.68,0.81,0.81,0,7,1,0,0,0,0,0
2555344,"CB","Artie Burns (PIT)",8,181,"POST",0.64,0.81,0.81,0,6,2,0,0,0,0,0
2555156,"SS","Jayron Kearse (MIN)",13,90,"OUT",0.51,0.81,0.39,0.42,7,1,1,0,0,1,0
2495493,"DE","Justin Houston (KC)",11,390,"FLAT",0.21,0.81,0.81,0,5,0,0,0,0,0,0
2561147,"CB","Cornell Armstrong (MIA)",6,42,"HITCH",0.62,0.81,0.81,0,5,1,1,0,0,1,0
2557880,"ILB","Josh Harvey-Clemons (WAS)",14,163,"OUT",0.19,0.81,1.13,-0.32,20,1,1,0,0,0,0
2552289,"OLB","Bud Dupree (PIT)",16,526,"ANGLE",0.32,0.8,0.17,0.63,6,1,1,0,0,1,0
2507843,"OLB","Vincent Rey (CIN)",8,74,"WHEEL",0.32,0.8,-0.26,1.06,2,1,0,0,0,0,0
2558248,"FS","Chuck Clark (BAL)",13,169,"OUT",0.19,0.8,0.8,0,6,0,0,0,0,0,0
2552385,"FS","Adrian Amos (CHI)",16,655,"OUT",0.07,0.8,0.34,0.46,32,3,3,0,0,3.5,0
2555536,"SS","Kavon Frazier (DAL)",6,101,"IN",0.12,0.8,0.01,0.79,7,1,0,0,0,0,0
2550541,"OLB","Shaquil Barrett (DEN)",12,149,"POST",0.39,0.8,0.8,0,1,1,0,0,0,0,0
2560789,"LB","Darius Leonard (IND)",15,535,"ANGLE",0.22,0.8,-1.04,1.84,44,12,11,0,1,7.5,0
2532848,"FS","Tashaun Gipson (JAX)",16,549,"OUT",0.19,0.8,0.59,0.21,23,4,3,0,0,3.5,0
2532789,"ILB","Mark Barron (LA)",12,279,"CROSS",0.26,0.8,-0.37,1.17,51,5,4,0,0,3,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,"SLANT",0.27,0.8,0.8,0,5,0,0,0,0,0,0
2553456,"CB","Akeem King (SEA)",8,91,"FLAT",0.54,0.79,0.79,0,4,1,1,0,0,0,0
2532928,"SS","Eddie Pleasant (GB)",5,56,"FLAT",0.13,0.79,0.28,0.52,6,1,1,0,0,1,0
2560946,"DB","Isaac Yiadom (DEN)",11,179,"SLANT",0.71,0.79,1.11,-0.32,17,6,5,0,0,2.5,0
2561143,"LB","Ja'Whaun Bentley (NE)",3,76,"OUT",0.39,0.79,0.79,0,4,0,0,0,0,0,0
2556429,"SS","Matthias Farley (IND)",5,101,"SCREEN",0.07,0.78,0,0.78,1,1,1,0,0,0.5,0
2556443,"SS","Sharrod Neasman (ATL)",11,253,"IN",0.22,0.78,0.39,0.39,7,0,0,0,0,0,0
2539290,"FS","Jordan Poyer (BUF)",16,546,"FLAT",0.09,0.78,0.35,0.43,21,2,2,0,0,3.5,0
2560921,"DB","Armani Watts (KC)",4,45,"GO",0.44,0.78,0.78,0,3,0,0,0,0,0,0
2532961,"ILB","Danny Trevathan (CHI)",16,628,"FLAT",0.21,0.78,2.87,-2.09,91,0,0,0,0,1.5,0
2495617,"CB","Leon Hall (OAK)",10,208,"CORNER",0.5,0.78,0.78,0,6,1,0,0,1,0,0
2556673,"OLB","Brennan Scarlett (HOU)",7,54,"SCREEN",0.16,0.78,0,0.78,2,0,0,0,0,0,0
2555329,"OLB","Myles Jack (JAX)",16,553,"ANGLE",0.2,0.78,0.68,0.1,27,3,3,0,0,3,0
2557837,"OLB","Reuben Foster (SF)",6,198,"SLANT",0.2,0.77,0.46,0.31,12,2,2,0,0,1,0
2561039,"CB","Carlton Davis (TB)",13,396,"OUT",0.66,0.77,0.68,0.09,38,8,7,0,1,6,0
2561039,"CB","Carlton Davis (TB)",13,396,"SCREEN",0.66,0.77,0.07,0.7,13,2,2,0,0,0,0
2558033,"OLB","Ben Gedeon (MIN)",13,97,"WHEEL",0.24,0.76,0.76,0,1,1,0,0,0,0,0
2539982,"OLB","A.J. Klein (NO)",16,381,"FLAT",0.2,0.76,0.76,0,8,0,0,0,0,0,0
2533049,"OLB","Whitney Mercilus (HOU)",16,485,"SCREEN",0.26,0.76,0.6,0.15,7,1,1,0,0,0,0
2556571,"CB","Jonathan Jones (NE)",16,353,"HITCH",0.48,0.76,-0.23,0.99,50,5,5,0,0,3.5,0
2560764,"DB","Danny Johnson (WAS)",6,47,"CROSS",0.48,0.76,0,0.76,3,1,1,0,0,1,0
2560718,"LB","Rashaan Evans (TEN)",14,257,"SLANT",0.09,0.76,0.32,0.43,7,1,1,0,0,0,0
2539277,"MLB","Manti Te'o (NO)",5,70,"ANGLE",0.2,0.75,0,0.75,4,2,2,0,0,1.5,0
2555255,"OLB","De'Vondre Campbell (ATL)",16,531,"FLAT",0.25,0.75,0.87,-0.12,54,5,5,0,0,3.5,0
2532861,"CB","Casey Hayward (LAC)",15,560,"SCREEN",0.68,0.75,0.12,0.63,14,1,1,0,0,1,0
71441,"FS","Glover Quin (DET)",16,460,"OUT",0.09,0.75,0.75,0,5,2,2,0,0,1.5,0
2552490,"ILB","Benardrick McKinney (HOU)",16,522,"FLAT",0.2,0.75,-0.3,1.04,60,5,4,0,1,4,0
2558108,"CB","Nate Hairston (IND)",10,238,"HITCH",0.59,0.75,0.87,-0.13,46,1,1,0,0,2,0
2556559,"CB","Mike Hilton (PIT)",15,413,"ANGLE",0.49,0.75,0,0.75,5,1,1,0,0,1.5,0
2555277,"CB","Eli Apple (NO/NYG)",15,552,"FLAT",0.6,0.74,0.74,0,5,0,0,0,0,0,0
2543571,"CB","Bashaud Breeland (GB)",7,184,"FLAT",0.55,0.74,0.74,0,6,0,0,0,0,0,0
2559054,"ILB","Nicholas Morrow (OAK)",14,237,"OUT",0.22,0.74,1.11,-0.37,22,1,1,0,0,0,0
2495807,"FS","Antoine Bethea (ARI)",16,567,"SLANT",0.16,0.73,-0.23,0.96,25,2,2,0,0,1,0
2555539,"CB","Xavien Howard (MIA)",12,430,"SCREEN",0.56,0.73,0.73,0,3,1,1,0,0,1,0
2540180,"FS","Tyrann Mathieu (HOU)",16,637,"SCREEN",0.26,0.73,0.5,0.23,15,1,0,0,1,0,0
2561008,"DB","Ronnie Harrison (JAX)",12,167,"SCREEN",0.18,0.73,0,0.73,6,1,1,0,0,1,0
2555175,"CB","James Bradberry (CAR)",16,578,"OUT",0.58,0.73,0.45,0.28,52,14,10,0,1,6.5,0
2552320,"ILB","Ramik Wilson (LA)",11,86,"FLAT",0.3,0.73,0.85,-0.12,12,1,1,0,0,1.5,0
2555285,"OLB","Leonard Floyd (CHI)",16,511,"HITCH",0.3,0.72,0.06,0.66,14,1,0,0,1,0,0
2543872,"CB","Nevin Lawson (DET)",15,488,"POST",0.61,0.72,0.72,0,20,2,0,0,1,0,0
2560760,"SS","Derwin James (LAC)",15,568,"GO",0.28,0.72,1.85,-1.13,71,2,1,0,1,1,0
2561008,"DB","Ronnie Harrison (JAX)",12,167,"HITCH",0.18,0.72,0.16,0.56,15,2,1,0,1,1.5,0
2533016,"OLB","Najee Goode (IND)",6,36,"HITCH",0.18,0.72,0,0.72,6,1,1,0,0,0,0
2540288,"CB","Darius Slay (DET)",15,499,"SCREEN",0.6,0.72,0.47,0.24,9,1,1,0,0,1,0
2508107,"CB","Jimmy Smith (BAL)",12,370,"OUT",0.61,0.71,-0.35,1.07,23,4,3,0,1,3,0
2552296,"OLB","Kyle Emanuel (LAC)",13,88,"POST",0.16,0.71,-0.79,1.51,7,1,0,0,0,0,0
2543459,"OLB","Anthony Barr (MIN)",12,378,"SLANT",0.22,0.71,0.41,0.3,10,1,1,0,0,1,0
2558851,"ILB","Anthony Walker (IND)",15,353,"ANGLE",0.24,0.71,0,0.71,27,3,2,0,1,2,0
2558077,"SS","Lano Hill (SEA)",12,201,"CROSS",0.18,0.71,0.57,0.14,13,1,1,0,0,0,0
2557996,"CB","Kevin King (GB)",6,170,"FLAT",0.52,0.71,-0.09,0.8,12,1,1,0,0,2,0
2506268,"OLB","Lorenzo Alexander (BUF)",16,354,"OUT",0.25,0.71,0.8,-0.1,17,1,1,0,0,2,0
2552262,"SS","Quandre Diggs (DET)",16,541,"POST",0.15,0.71,-0.39,1.09,32,2,1,0,1,0,0
2560713,"LB","Tremaine Edmunds (BUF)",15,505,"SLANT",0.21,0.7,0.7,0,4,0,0,0,0,0,0
2555344,"CB","Artie Burns (PIT)",8,181,"HITCH",0.64,0.7,-0.04,0.75,20,5,4,0,1,4,0
2555540,"SS","Derrick Kindred (CLE)",16,258,"FLAT",0.26,0.7,0.98,-0.28,16,3,3,0,0,2,0
2557955,"CB","Teez Tabor (DET)",10,169,"IN",0.59,0.7,0.7,0,11,0,0,0,0,1,0
2560908,"LB","Leighton Vander Esch (DAL)",16,455,"SLANT",0.23,0.7,0.52,0.17,14,1,1,0,0,2,0
2558077,"SS","Lano Hill (SEA)",12,201,"HITCH",0.18,0.69,0.69,0,3,0,0,0,0,0,0
2535609,"CB","DeShawn Shead (DET)",12,176,"CORNER",0.67,0.69,0.69,0,8,0,0,0,0,0,0
2543464,"ILB","C.J. Mosley (BAL)",15,548,"SLANT",0.14,0.69,0.05,0.64,23,0,0,0,0,0.5,0
2495252,"OLB","K.J. Wright (SEA)",5,132,"HITCH",0.22,0.69,0.52,0.17,22,3,3,0,0,3.5,0
2540170,"CB","David Amerson (ARI)",6,150,"CORNER",0.53,0.69,-0.62,1.31,13,2,1,0,1,0,0
2555288,"ILB","Nick Kwiatkoski (CHI)",9,75,"SLANT",0.25,0.69,0.69,0,1,1,1,0,0,1,0
2555528,"OLB","Nick Vigil (CIN)",11,406,"SCREEN",0.29,0.68,0.26,0.43,20,2,2,0,0,2,0
2555280,"CB","Jalen Ramsey (JAX)",16,550,"IN",0.66,0.68,0.9,-0.22,37,3,2,0,1,2,0
2559208,"CB","Ryan Lewis (BUF)",5,102,"POST",0.58,0.68,-0.47,1.15,7,1,0,0,1,0,0
2543811,"CB","Pierre Desir (IND)",15,528,"OUT",0.66,0.68,1.25,-0.57,47,7,5,0,1,4.5,0
2532828,"OLB","Lavonte David (TB)",14,522,"GO",0.27,0.68,0.82,-0.13,29,1,1,0,0,1,0
2558163,"OLB","Alex Anzalone (NO)",16,334,"CROSS",0.26,0.68,0.63,0.05,48,5,5,0,0,4,0
2495190,"OLB","Ryan Kerrigan (WAS)",16,478,"IN",0.19,0.68,0.68,0,1,1,0,0,0,0,0
2535687,"SS","Michael Thomas (NYG)",16,317,"WHEEL",0.28,0.68,0,0.68,3,1,1,0,0,1,0
2495872,"CB","Johnathan Joseph (HOU)",14,485,"FLAT",0.52,0.68,0.11,0.57,27,4,4,0,0,4,0
2559012,"OLB","Eric Wilson (MIN)",12,167,"SCREEN",0.26,0.68,0,0.68,8,2,2,0,0,1,0
2558133,"FS","Montae Nicholson (WAS)",10,306,"CROSS",0.08,0.68,-0.24,0.91,17,1,0,0,1,0,0
2540221,"ILB","Vince Williams (PIT)",14,427,"SCREEN",0.27,0.68,-0.01,0.68,12,1,1,0,0,0,0
2543711,"OLB","Telvin Smith (JAX)",16,551,"GO",0.17,0.68,0.68,0,7,1,0,0,0,0,0
494307,"FS","Darian Stewart (DEN)",13,451,"HITCH",0.09,0.68,0.37,0.31,21,3,2,0,1,1.5,0
2555394,"CB","Daryl Worley (OAK)",10,228,"FLAT",0.63,0.67,0.68,-0.01,14,0,0,0,0,0,0
2533008,"ILB","Demario Davis (NO)",16,545,"OUT",0.19,0.67,-0.08,0.75,46,6,6,0,0,5,0
2560763,"LB","Josey Jewell (DEN)",15,198,"GO",0.24,0.67,0.67,0,3,1,0,0,1,0,0
2558005,"ILB","Jayon Brown (TEN)",16,506,"ANGLE",0.16,0.67,0.36,0.31,17,1,0,0,1,0,0
2555531,"CB","Anthony Brown (DAL)",15,437,"IN",0.49,0.67,0.27,0.4,47,1,1,0,0,1,0
496937,"ILB","Sean Lee (DAL)",7,121,"FLAT",0.22,0.67,0.47,0.19,21,0,0,0,0,1,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,"SCREEN",0.27,0.67,0,0.67,21,2,2,0,0,2,0
2558005,"ILB","Jayon Brown (TEN)",16,506,"GO",0.16,0.66,0.66,0,8,2,1,0,1,0.5,0
2557887,"ILB","Haason Reddick (ARI)",16,444,"GO",0.27,0.66,0.66,0,6,0,0,0,0,0,0
2560839,"CB","Darius Phillips (CIN)",10,138,"IN",0.57,0.66,0.66,0,2,0,0,0,0,0,0
2558976,"CB","Kenny Moore II (IND)",15,514,"POST",0.45,0.66,0.66,0,22,2,1,0,1,0,0
2552389,"CB","Damarious Randall (CLE)",15,629,"POST",0.1,0.66,-1.58,2.24,37,3,1,0,1,1,0
2540221,"ILB","Vince Williams (PIT)",14,427,"HITCH",0.27,0.65,0.17,0.48,43,3,2,0,0,1,0
2553637,"CB","Justin Coleman (SEA)",15,444,"CORNER",0.44,0.65,0.65,0,7,0,0,0,0,0,0
2560921,"DB","Armani Watts (KC)",4,45,"OUT",0.44,0.65,0.65,0,3,0,0,0,0,0,0
2555505,"OLB","Matt Judon (BAL)",16,434,"FLAT",0.24,0.65,0.83,-0.18,23,2,2,0,0,1,0
2552454,"SS","Landon Collins (NYG)",12,436,"GO",0.21,0.65,0.65,0,14,3,1,0,1,1,0
2553353,"CB","Darryl Roberts (NYJ)",14,432,"FLAT",0.33,0.65,0.6,0.05,15,4,4,0,0,3.5,0
2555540,"SS","Derrick Kindred (CLE)",16,258,"CROSS",0.26,0.65,0.65,0,7,2,2,0,0,1,0
2552392,"SS","Jordan Richards (ATL)",15,254,"FLAT",0.25,0.65,0.26,0.39,24,0,0,0,0,2,0
2555530,"FS","Vonn Bell (NO)",16,499,"POST",0.24,0.65,-1.16,1.81,30,2,1,0,1,1,0
2543851,"CB","Phillip Gaines (BUF/CLE)",9,214,"SCREEN",0.64,0.64,0.04,0.6,6,1,1,0,0,0,0
2553796,"CB","Quinton Dunbar (WAS)",7,227,"FLAT",0.63,0.64,0,0.64,7,3,3,0,0,4,0
2535693,"CB","Johnson Bademosi (HOU)",4,20,"GO",0.5,0.64,0.64,0,5,0,0,0,0,0,0
2552276,"OLB","Preston Smith (WAS)",16,482,"SCREEN",0.37,0.64,0.23,0.41,3,1,1,0,0,0,0
2552389,"CB","Damarious Randall (CLE)",15,629,"GO",0.1,0.64,0.12,0.52,68,3,1,0,1,2,0
2495617,"CB","Leon Hall (OAK)",10,208,"GO",0.5,0.64,0.64,0,18,0,0,0,0,0,0
2543823,"CB","E.J. Gaines (CLE)",4,111,"OUT",0.58,0.64,0.53,0.11,9,0,0,0,0,0,0
2560758,"LB","Leon Jacobs (JAX)",12,53,"FLAT",0.5,0.64,0.64,0,4,0,0,0,0,0,0
2552391,"FS","Jaquiski Tartt (SF)",7,212,"GO",0.17,0.63,0.63,0,12,0,0,0,0,0,0
2561001,"CB","Grant Haley (NYG)",10,264,"OUT",0.57,0.63,0.57,0.06,32,7,5,0,0,3,0
306,"CB","Dominique Rodgers-Cromartie (OAK)",5,67,"HITCH",0.57,0.63,0.26,0.37,10,2,1,0,1,0,0
2558009,"FS","Budda Baker (ARI)",14,491,"FLAT",0.47,0.63,1,-0.37,67,4,4,0,0,2.5,0
2535613,"ILB","L.J. Fort (PIT)",11,198,"SLANT",0.17,0.63,0.63,0,2,1,1,0,0,1,0
2550930,"ILB","Todd Davis (DEN)",15,426,"HITCH",0.18,0.63,0.06,0.57,47,4,3,0,0,2,0
2539982,"OLB","A.J. Klein (NO)",16,381,"CROSS",0.2,0.63,0.63,0,11,0,0,0,0,0,0
2541832,"SS","Jeff Heath (DAL)",16,580,"HITCH",0.2,0.63,0.76,-0.13,43,4,4,0,0,4,0
2540221,"ILB","Vince Williams (PIT)",14,427,"OUT",0.27,0.63,1.1,-0.47,29,6,6,0,0,3.5,0
2533008,"ILB","Demario Davis (NO)",16,545,"ANGLE",0.19,0.62,0.19,0.43,35,3,3,0,0,2.5,0
2495343,"CB","Buster Skrine (NYJ)",14,401,"FLAT",0.52,0.62,1.54,-0.92,41,2,2,0,0,1,0
2505660,"OLB","Terrell Suggs (BAL)",16,478,"FLAT",0.11,0.62,0.45,0.18,6,0,0,0,0,0,0
2555394,"CB","Daryl Worley (OAK)",10,228,"POST",0.63,0.62,0.62,0,14,1,0,0,1,0,0
2539293,"ILB","Gerald Hodges (ARI)",9,171,"FLAT",0.23,0.62,-0.13,0.75,25,1,1,0,0,1,0
2499278,"OLB","Malcolm Smith (SF)",12,179,"FLAT",0.23,0.62,0.62,0,7,1,1,0,0,1,0
2560930,"DB","Jordan Whitehead (TB)",15,388,"ANGLE",0.12,0.62,0,0.62,7,1,1,0,0,2,0
2558847,"FS","Marcus Williams (NO)",16,597,"IN",0.02,0.62,0.7,-0.08,17,1,0,0,1,0,0
2539293,"ILB","Gerald Hodges (ARI)",9,171,"ANGLE",0.23,0.62,0.62,0,2,2,2,0,0,2,0
2508107,"CB","Jimmy Smith (BAL)",12,370,"POST",0.61,0.62,0.62,0,20,3,2,0,1,1,0
2558248,"FS","Chuck Clark (BAL)",13,169,"FLAT",0.19,0.62,0.91,-0.3,15,2,2,0,0,2,0
2506352,"OLB","Thomas Davis (CAR)",12,366,"SLANT",0.31,0.61,-0.16,0.78,16,1,0,0,0,0,0
2557969,"OLB","Matt Milano (BUF)",13,412,"HITCH",0.25,0.61,0.46,0.16,32,3,1,0,1,0.5,0
496727,"SS","Morgan Burnett (PIT)",11,254,"CROSS",0.29,0.61,0.61,0,8,1,0,0,0,0,0
2556775,"ILB","Terrance Smith (KC)",6,117,"ANGLE",0.23,0.61,0,0.61,12,2,1,0,0,0,0
2561117,"DB","Tarvarius Moore (SF)",10,110,"CROSS",0.59,0.61,0.61,0,4,0,0,0,0,0,0
306,"CB","Dominique Rodgers-Cromartie (OAK)",5,67,"SLANT",0.57,0.61,0.61,0,4,0,0,0,0,0,0
2558175,"LB","Nate Gerry (PHI)",9,60,"ANGLE",0.14,0.61,0,0.61,2,1,1,0,0,1,0
2550605,"CB","Marcus Williams (CHI/TB)",3,21,"GO",0.52,0.61,0.61,0,2,0,0,0,0,0,0
2539978,"ILB","Jon Bostic (PIT)",15,280,"ANGLE",0.29,0.61,0,0.61,17,1,0,0,0,0,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,"CORNER",0.27,0.61,0.61,0,6,1,0,0,1,0,0
2532800,"OLB","Nigel Bradham (PHI)",15,591,"CROSS",0.19,0.61,1.06,-0.45,69,2,2,0,0,1,0
2539653,"CB","Robert Alford (ATL)",15,554,"SLANT",0.69,0.61,0.61,0,29,8,6,0,2,3.5,0
2560914,"CB","Levi Wallace (BUF)",7,212,"POST",0.62,0.6,0.6,0,13,0,0,0,0,0,0
2552484,"CB","P.J. Williams (NO)",15,483,"HITCH",0.56,0.6,1.19,-0.58,79,2,2,0,0,1,0
2541200,"CB","Rashaan Melvin (OAK)",14,330,"SLANT",0.66,0.6,0.6,0,27,3,2,0,1,2,0
2540288,"CB","Darius Slay (DET)",15,499,"FLAT",0.6,0.6,0.31,0.29,22,1,1,0,0,1,0
2550572,"ILB","Christian Jones (DET)",16,315,"GO",0.17,0.6,0.6,0,4,0,0,0,0,0,0
2543563,"ILB","Kevin Pierre-Louis (NYJ)",5,31,"OUT",0.59,0.6,0.6,0,5,1,1,0,0,0,0
2558971,"CB","Greg Mabin (SF)",8,74,"FLAT",0.57,0.59,0.13,0.47,5,1,1,0,0,1,1
2555340,"OLB","Kyler Fackrell (GB)",16,344,"GO",0.28,0.59,0.59,0,6,0,0,0,0,0,0
2539653,"CB","Robert Alford (ATL)",15,554,"HITCH",0.69,0.59,2.29,-1.7,94,11,9,0,2,8,0
2543720,"OLB","Christian Kirksey (CLE)",7,275,"IN",0.24,0.59,-0.2,0.79,17,2,1,0,1,0,0
2533058,"OLB","Vontaze Burfict (CIN)",7,157,"SCREEN",0.23,0.59,0.06,0.53,13,4,4,0,0,3,0
2560712,"S","Terrell Edmunds (PIT)",16,590,"FLAT",0.12,0.59,2.35,-1.76,35,4,2,0,1,0.5,0
2507167,"FS","Reggie Nelson (OAK)",11,210,"FLAT",0.1,0.59,0.59,0,3,0,0,0,0,0,0
494307,"FS","Darian Stewart (DEN)",13,451,"OUT",0.09,0.59,0.59,0,3,1,1,0,0,0,0
71197,"OLB","Connor Barwin (NYG)",15,160,"OUT",0.25,0.59,0.59,0,1,1,0,0,0,0,0
2558163,"OLB","Alex Anzalone (NO)",16,334,"POST",0.26,0.59,0.59,0,6,0,0,0,0,0,0
2558065,"CB","Adoree' Jackson (TEN)",16,537,"IN",0.55,0.59,-0.52,1.11,43,4,2,0,1,0,0
2558821,"CB","Jamal Agnew (DET)",5,73,"FLAT",0.65,0.59,0.59,0,3,0,0,0,0,0,0
2543711,"OLB","Telvin Smith (JAX)",16,551,"SCREEN",0.17,0.59,0.82,-0.24,24,3,3,0,0,0,0
2540221,"ILB","Vince Williams (PIT)",14,427,"SLANT",0.27,0.59,0,0.59,12,1,1,0,0,1,0
2552490,"ILB","Benardrick McKinney (HOU)",16,522,"OUT",0.2,0.59,0.76,-0.18,36,4,2,0,1,0,0
2560982,"CB","Tony Brown (GB)",10,167,"GO",0.53,0.59,0.67,-0.08,37,3,2,0,0,1,1
2540152,"SS","Eric Reid (CAR)",13,424,"FLAT",0.1,0.59,0.46,0.13,13,1,1,0,0,1,0
2560719,"CB","Brandon Facyson (LAC)",3,5,"GO",0.6,0.59,0.59,0,3,0,0,0,0,0,0
2552386,"FS","Clayton Geathers (IND)",12,407,"SCREEN",0.12,0.58,0,0.58,15,2,2,0,0,1,0
2533060,"CB","Dre Kirkpatrick (CIN)",13,458,"SLANT",0.66,0.58,0.45,0.13,31,8,4,0,4,1,0
2550659,"CB","Tyler Patmon (JAX)",7,139,"FLAT",0.55,0.58,0.58,0,4,1,1,0,0,1,0
2552259,"CB","Josh Shaw (KC/TB)",7,53,"SLANT",0.24,0.58,0.59,-0.01,6,1,1,0,0,2,0
2532966,"MLB","Bobby Wagner (SEA)",14,525,"SCREEN",0.19,0.58,0,0.58,25,2,2,0,0,1,0
2560830,"CB","Isaiah Oliver (ATL)",11,170,"FLAT",0.67,0.58,0.33,0.25,3,1,1,0,0,1,0
2495251,"CB","Shareece Wright (HOU)",12,349,"OUT",0.61,0.58,0.58,0,6,0,0,0,0,0,0
2495504,"CB","Patrick Peterson (ARI)",16,569,"undefined",0.53,0.58,0,0.58,1,1,1,0,0,1,0
2552386,"FS","Clayton Geathers (IND)",12,407,"WHEEL",0.12,0.57,0.57,0,1,1,0,0,1,0,0
2495272,"SS","Chris Conte (TB)",3,82,"OUT",0.11,0.57,0.33,0.24,6,1,1,0,0,1,0
2535687,"SS","Michael Thomas (NYG)",16,317,"IN",0.28,0.57,0.57,0,4,1,0,0,1,0,0
2508084,"CB","Patrick Robinson (NO)",3,66,"HITCH",0.41,0.57,0.56,0.01,14,1,1,0,0,1,0
2556571,"CB","Jonathan Jones (NE)",16,353,"SCREEN",0.48,0.57,0,0.57,9,1,1,0,0,2,0
2553456,"CB","Akeem King (SEA)",8,91,"OUT",0.54,0.57,0.57,0,6,1,1,0,0,1,0
2543855,"CB","Bene' Benwikere (ARI/OAK)",12,312,"GO",0.55,0.57,0.57,0,38,3,1,0,2,1,0
2561417,"CB","Charvarius Ward (KC)",4,73,"IN",0.72,0.57,0.57,0,5,0,0,0,0,0,0
2560956,"DB","Marcus Allen (PIT)",2,13,"GO",0.67,0.57,0.57,0,4,0,0,0,0,0,0
1302,"CB","Aqib Talib (LA)",8,217,"SLANT",0.45,0.56,0.56,0,5,0,0,0,0,0,0
2555285,"OLB","Leonard Floyd (CHI)",16,511,"CROSS",0.3,0.56,0.56,0,1,1,0,0,1,0,0
2558077,"SS","Lano Hill (SEA)",12,201,"IN",0.18,0.56,0.56,0,2,1,0,0,0,0,0
2532948,"FS","Harrison Smith (MIN)",15,495,"OUT",0.12,0.56,0.56,0,3,0,0,0,0,0,0
2550659,"CB","Tyler Patmon (JAX)",7,139,"SCREEN",0.55,0.56,0.29,0.27,6,1,1,0,0,1,0
2558819,"CB","Derrick Jones (NYJ)",1,17,"OUT",0.41,0.56,-0.12,0.68,4,1,1,0,0,1,0
2557961,"CB","Quincy Wilson (IND)",13,282,"IN",0.56,0.56,0.56,0,11,0,0,0,0,0,0
2506345,"CB","Adam Jones (DEN)",5,66,"GO",0.56,0.56,0.56,0,10,0,0,0,0,0,0
2557920,"CB","Jourdan Lewis (DAL)",13,136,"ANGLE",0.39,0.56,0,0.56,5,1,1,0,0,0,0
2560712,"S","Terrell Edmunds (PIT)",16,590,"SCREEN",0.12,0.56,0,0.56,15,1,1,0,0,1,0
2555285,"OLB","Leonard Floyd (CHI)",16,511,"FLAT",0.3,0.56,1.76,-1.2,21,2,2,0,0,1,0
2561143,"LB","Ja'Whaun Bentley (NE)",3,76,"HITCH",0.39,0.56,0.32,0.24,4,1,1,0,0,1,0
2561155,"ILB","Zaire Franklin (IND)",11,90,"CROSS",0.15,0.56,0.15,0.4,11,1,1,0,0,1,0
1302,"CB","Aqib Talib (LA)",8,217,"CROSS",0.45,0.56,0.56,0,2,0,0,0,0,0,0
2552605,"FS","Ibraheim Campbell (DAL/GB)",4,66,"FLAT",0.11,0.55,0.55,0,3,0,0,0,0,0,0
80668,"CB","Captain Munnerlyn (CAR)",16,425,"ANGLE",0.48,0.55,0,0.55,6,0,0,0,0,0,0
2558121,"LB","Elijah Lee (SF)",8,250,"SCREEN",0.18,0.55,0.18,0.37,12,1,1,0,0,0,0
2556512,"CB","Donte' Deayon (NYG)",4,70,"FLAT",0.6,0.55,0.55,0,4,1,1,0,0,1,0
