"position","displayName","route","nflId_def","eps_man_coverage","routes","accurate_targets","completions_allowed","PB","INT","T","FF","eps_tracking","eps_closing","eps_ball_skills","eps_tackling","eps_man_coverage_no_tackling"
"CB","Ronald Darby","FLAT",2552689,0.757451608552686,2,1,1,0,0,1,0,0.310575662682511,0.312507053871982,-0.0320733862694381,0.166442278267631,0.591009330285055
"CB","Brian Poole","FLAT",2556445,0.750039408533173,10,0,0,0,0,0,0,0.778408069707387,-0.0283686611742141,0,0,0.750039408533173
"SS","T.J. McDonald","FLAT",2539309,0.746568335062641,9,1,1,0,0,1,0,1.41448414625419,-0.0305994370991779,-0.63675168607095,-0.000564688021421178,0.747133023084062
"FS","Eddie Jackson","FLAT",2558176,0.745374477608262,1,0,0,0,0,0,0,0.0770674055673491,0.668307072040913,0,0,0.745374477608262
"CB","Eli Apple","FLAT",2555277,0.744046054820481,5,0,0,0,0,0,0,0.744046054820481,0,0,0,0.744046054820481
"MLB","Elandon Roberts","FLAT",2556119,0.73979629669413,4,0,0,0,0,0,0,0.581726092475194,0.158070204218936,0,0,0.73979629669413
"CB","Bashaud Breeland","FLAT",2543571,0.738068343586091,6,0,0,0,0,0,0,0.738068343586091,0,0,0,0.738068343586091
"DB","J.C. Jackson","FLAT",2560754,0.729877742837305,3,0,0,0,0,0,0,0.544194448859739,0.185683293977566,0,0,0.729877742837305
"OLB","Myles Jack","FLAT",2555329,0.721302236093213,3,0,0,0,0,0,0,0.373926456461384,0.347375779631829,0,0,0.721302236093213
"ILB","Vince Williams","FLAT",2540221,0.719906610980144,5,0,0,0,0,0,0,0.559709362060792,0.160197248919352,0,0,0.719906610980144
"CB","Ahkello Witherspoon","FLAT",2558157,0.71966284904175,1,0,0,0,0,0,0,0.0759358946356684,0.643726954406082,0,0,0.71966284904175
"ILB","Anthony Walker","FLAT",2558851,0.707704023127507,4,1,1,0,0,1,0,0.620369882270209,0.0177507452983918,-0.0241573691554723,0.0937407647143784,0.613963258413128
"SS","Kurt Coleman","FLAT",494261,0.706353140573379,2,1,1,0,0,1,0,-0.0924150653541185,1.13028646518049,-0.402535733343364,0.0710174740903713,0.635335666483008
"OLB","Jamie Collins","FLAT",2539311,0.706184080888336,7,2,1,1,0,1,0,0.544810758899897,-0.256983338526717,0.492502655532238,-0.0741459950170821,0.780330075905418
"SS","Barry Church","FLAT",494259,0.70291244426211,6,0,0,0,0,0,0,0.575482739062282,0.127429705199828,0,0,0.70291244426211
"CB","Daryl Worley","FLAT",2555394,0.682477642649257,3,0,0,0,0,0,0,0.682477642649257,0,0,0,0.682477642649257
"LB","Leon Jacobs","FLAT",2560758,0.635294952219427,4,0,0,0,0,0,0,0.635294952219427,0,0,0,0.635294952219427
"OLB","Malcolm Smith","FLAT",2499278,0.620706143888301,7,1,1,0,0,1,0,0.60254978997162,0,0.020831299007274,-0.00267494509059282,0.623381088978894
"OLB","Reuben Foster","FLAT",2557837,0.61896906115835,7,0,0,0,0,0,0,0.762121670343657,-0.143152609185307,0,0,0.61896906115835
"FS","Montae Nicholson","FLAT",2558133,0.611928307593487,2,0,0,0,0,0,0,0.374249364557605,0.237678943035882,0,0,0.611928307593487
"OLB","Damien Wilson","FLAT",2552686,0.607438708921892,1,0,0,0,0,0,0,0.0256741156763839,0.581764593245508,0,0,0.607438708921892
"FS","Marcus Gilchrist","FLAT",2495153,0.607213720692663,6,0,0,0,0,0,0,0.656768765708427,-0.0495550450157643,0,0,0.607213720692663
"CB","Darryl Roberts","FLAT",2553353,0.59752011253135,2,0,0,0,0,0,0,0.319645943610949,0.277874168920401,0,0,0.59752011253135
"CB","Stephon Gilmore","FLAT",2533062,0.591411819554673,4,0,0,0,0,0,0,0.577691425955793,0.0137203935988802,0,0,0.591411819554673
"ILB","Darron Lee","FLAT",2555322,0.588295097305127,15,2,2,0,0,2,0,1.77025620596755,-1.4368524265447,0.241187420284066,0.0137038975982114,0.574591199706916
"FS","Reggie Nelson","FLAT",2507167,0.587941162476379,3,0,0,0,0,0,0,0.587941162476379,0,0,0,0.587941162476379
"CB","Jamal Agnew","FLAT",2558821,0.586632548498337,3,0,0,0,0,0,0,0.586632548498337,0,0,0,0.586632548498337
"MLB","Bobby Wagner","FLAT",2532966,0.583641385008232,4,0,0,0,0,0,0,0.57863266372442,0.00500872128381158,0,0,0.583641385008232
"CB","Tyler Patmon","FLAT",2550659,0.580659413640901,4,1,1,0,0,1,0,0.552956894136238,0,-0.0919780497624734,0.119680569267136,0.460978844373765
"FS","Ibraheim Campbell","FLAT",2552605,0.552697280558052,3,0,0,0,0,0,0,0.552697280558052,0,0,0,0.552697280558052
"CB","Donte' Deayon","FLAT",2556512,0.546730141129177,4,1,1,0,0,1,0,0.505458455336197,0,0.034610127068335,0.00666155872464524,0.540068582404532
"ILB","Kamalei Correa","FLAT",2555339,0.546509779697782,3,0,0,0,0,0,0,0.546509779697782,0,0,0,0.546509779697782
"DB","D.J. Reed","FLAT",2560850,0.545497517561017,3,1,1,0,0,1,0,0.313960141031742,0.066168791224006,0.067189472400201,0.0981791129050684,0.447318404655949
"OLB","Duke Riley","FLAT",2557967,0.541939671208024,1,0,0,0,0,0,0,0.199665436051517,0.342274235156507,0,0,0.541939671208024
"ILB","Zach Brown","FLAT",2532804,0.538850832543084,7,0,0,0,0,0,0,0.414789467202887,0.124061365340197,0,0,0.538850832543084
"LB","Fred Warner","FLAT",2560917,0.536836494045333,8,2,2,0,0,1,0,0.12500005683721,0.14127306730864,0.293050697116777,-0.022487327217294,0.559323821262627
"ILB","Jon Bostic","FLAT",2539978,0.530298810814146,6,1,1,0,0,1,0,0.559820121977725,-0.316061555587664,0.020333725177218,0.266206519246867,0.264092291567279
"OLB","Matt Milano","FLAT",2557969,0.529843352197399,9,1,1,0,0,0,0,0.184773550903956,0.45147294563277,-0.106403144339327,0,0.529843352197399
"OLB","Jatavis Brown","FLAT",2556148,0.526458719933924,5,0,0,0,0,0,0,0.912908196314876,-0.386449476380952,0,0,0.526458719933924
"CB","Robert Alford","FLAT",2539653,0.512137553777685,5,0,0,0,0,0,0,0.512137553777685,0,0,0,0.512137553777685
"ILB","Wesley Woodyard","FLAT",2354,0.509482196434938,2,1,0,0,0,0,0,0.178612813531599,0.0534661807435461,0.277403202159793,0,0.509482196434938
"FS","Jimmie Ward","FLAT",2543741,0.506170341122779,3,0,0,0,0,0,0,0.506170341122779,0,0,0,0.506170341122779
"OLB","K.J. Wright","FLAT",2495252,0.503025769570365,5,0,0,0,0,0,0,0.59767351205508,-0.0946477424847149,0,0,0.503025769570365
"CB","Mike Ford","FLAT",2561527,0.502730485149117,2,0,0,0,0,0,0,0.502730485149117,0,0,0,0.502730485149117
"CB","Steven Nelson","FLAT",2552265,0.50036354174215,2,0,0,0,0,0,0,0.0478141641601871,0.452549377581963,0,0,0.50036354174215
"CB","Tony McRae","FLAT",2556817,0.49371823256196,5,0,0,0,0,0,0,0.49371823256196,0,0,0,0.49371823256196
"FS","Glover Quin","FLAT",71441,0.492878039232936,3,0,0,0,0,0,0,0.492878039232936,0,0,0,0.492878039232936
"ILB","L.J. Fort","FLAT",2535613,0.489319334587627,2,0,0,0,0,0,0,0.204878937553065,0.284440397034562,0,0,0.489319334587627
"DB","Anthony Levine","FLAT",2508004,0.484704853026262,2,0,0,0,0,0,0,0.0940914623804837,0.390613390645778,0,0,0.484704853026262
"MLB","Manti Te'o","FLAT",2539277,0.479670460650506,2,0,0,0,0,0,0,0.248504675310843,0.231165785339663,0,0,0.479670460650506
"LB","Josey Jewell","FLAT",2560763,0.478806600926223,7,1,1,0,0,1,0,0.696013348260287,0.551030498684926,0.0752117157041206,-0.843448961723111,1.32225556264933
"ILB","Sean Lee","FLAT",496937,0.473527703978489,3,0,0,0,0,0,0,0.473527703978489,0,0,0,0.473527703978489
"ILB","Kevin Pierre-Louis","FLAT",2543563,0.470978842511057,1,1,1,0,0,1,0,0.157106415273324,0,0.04829131014165,0.265581117096083,0.205397725414974
"CB","Damarious Randall","FLAT",2552389,0.464216551603713,2,0,0,0,0,0,0,0.366340744524596,0.0978758070791167,0,0,0.464216551603713
"SS","Eric Reid","FLAT",2540152,0.456899540167722,1,0,0,0,0,0,0,0.301047362785813,0.155852177381909,0,0,0.456899540167722
"OLB","Terrell Suggs","FLAT",2505660,0.449423068390712,1,0,0,0,0,0,0,0.274422480083515,0.175000588307197,0,0,0.449423068390712
"FS","Curtis Riley","FLAT",2553822,0.445514828185288,1,0,0,0,0,0,0,0.0605369246557401,0.384977903529548,0,0,0.445514828185288
"OLB","Ramon Humber","FLAT",2507644,0.431573344065585,3,0,0,0,0,0,0,0.321023991582697,0.110549352482888,0,0,0.431573344065585
"SS","Malcolm Jenkins","FLAT",79848,0.421811396980098,14,2,2,0,0,2,0,1.47906627922295,-1.26433079378238,-0.730614376915118,0.937690288454646,-0.515878891474548
"OLB","Kareem Martin","FLAT",2543738,0.418048996565365,1,1,1,0,0,0.5,0,0.0821565674645814,0,0.150832057871834,0.18506037122895,0.232988625336415
"CB","William Jackson","FLAT",2556367,0.415942700872222,4,0,0,0,0,0,0,0.324504097666767,0.0914386032054553,0,0,0.415942700872222
"CB","Darius Phillips","FLAT",2560839,0.412232987177471,6,0,0,0,0,0,0,0.412232987177471,0,0,0,0.412232987177471
"CB","Tre Flowers","FLAT",2560728,0.403075695476517,2,0,0,0,0,0,0,0.0577103600848592,0.345365335391658,0,0,0.403075695476517
"ILB","Matthew Adams","FLAT",2561149,0.394435195656432,3,1,1,0,0,0.5,0,-0.0244686438523081,0.561984323682608,-0.0546237820320984,-0.0884567021417693,0.482891897798202
"SS","Damontae Kazee","FLAT",2558184,0.39319023266426,1,0,0,0,0,0,0,0.147079101382475,0.246111131281785,0,0,0.39319023266426
"OLB","Samson Ebukam","FLAT",2558830,0.388466851812084,3,0,0,0,0,0,0,0.388466851812084,0,0,0,0.388466851812084
"LB","Uchenna Nwosu","FLAT",2560826,0.383897633367727,2,0,0,0,0,0,0,0.383897633367727,0,0,0,0.383897633367727
"SS","Kavon Frazier","FLAT",2555536,0.380414732434043,3,1,1,0,0,1,0,0.374882147915303,0.0679247175563716,0.173422337317901,-0.235814470355533,0.616229202789576
"FS","Jaquiski Tartt","FLAT",2552391,0.379811136823842,2,0,0,0,0,0,0,0.379811136823842,0,0,0,0.379811136823842
"CB","Troy Hill","FLAT",2553536,0.378930816215961,2,0,0,0,0,0,0,0.378930816215961,0,0,0,0.378930816215961
"OLB","Bud Dupree","FLAT",2552289,0.375062439278289,4,0,0,0,0,0,0,0.375062439278289,0,0,0,0.375062439278289
"OLB","Brian Orakpo","FLAT",71423,0.364814941502103,2,0,0,0,0,0,0,0.532893210473035,-0.168078268970932,0,0,0.364814941502103
"CB","Sidney Jones","FLAT",2557958,0.364397889139279,2,0,0,0,0,0,0,0.668430275185742,-0.304032386046463,0,0,0.364397889139279
"LB","Tanner Vallejo","FLAT",2558289,0.359704770471227,3,0,0,0,0,0,0,0.359704770471227,0,0,0,0.359704770471227
"OLB","Devon Kennard","FLAT",2543869,0.355343963119043,2,0,0,0,0,0,0,0.342828834705384,0.0125151284136595,0,0,0.355343963119043
"FS","Jordan Poyer","FLAT",2539290,0.354438830308432,1,0,0,0,0,0,0,0.194205392805993,0.160233437502439,0,0,0.354438830308432
"CB","Chidobe Awuzie","FLAT",2557840,0.350625638604388,5,0,0,0,0,0,0,0.350625638604388,0,0,0,0.350625638604388
"S","Kenny Ladler","FLAT",2550365,0.346689614738073,1,0,0,0,0,0,0,0.346689614738073,0,0,0,0.346689614738073
"FS","Harrison Smith","FLAT",2532948,0.344337186379086,4,1,1,0,0,1,0,0.165324736033546,-0.1611732219032,0.322363159025822,0.0178225132229184,0.326514673156168
"OLB","Jordan Jenkins","FLAT",2555256,0.343019064138105,2,0,0,0,0,0,0,0.27850802612225,0.0645110380158546,0,0,0.343019064138105
"FS","Clayton Fejedelem","FLAT",2555355,0.34013275776373,2,0,0,0,0,0,0,0.34013275776373,0,0,0,0.34013275776373
"CB","Rashaan Melvin","FLAT",2541200,0.339503319981849,1,0,0,0,0,0,0,-0.121112769821264,0.460616089803113,0,0,0.339503319981849
"ILB","Tae Davis","FLAT",2561318,0.330451984872046,3,1,1,0,0,1,0,0.525273896605552,-0.192884922874741,-0.030741401811191,0.0288044129524263,0.30164757191962
"CB","Ryan Lewis","FLAT",2559208,0.329778954641332,1,0,0,0,0,0,0,0.329778954641332,0,0,0,0.329778954641332
"SS","Jayron Kearse","FLAT",2555156,0.3288396769785,4,1,1,0,0,1,0,-0.103529311245753,0.211119797333611,0.281128127599292,-0.0598789367086499,0.38871861368715
"CB","Isaiah Oliver","FLAT",2560830,0.325407465816817,1,0,0,0,0,0,0,0.155500906785576,0.169906559031241,0,0,0.325407465816817
"DB","Jordan Whitehead","FLAT",2560930,0.323568906768109,3,0,0,0,0,0,0,0.41208789757329,-0.0885189908051811,0,0,0.323568906768109
"ILB","B.J. Goodson","FLAT",2555522,0.322991324175711,7,3,2,1,0,1,0,0.250245028753583,0,0.481217513366329,-0.408471217944201,0.731462542119912
"FS","Andrew Adams","FLAT",2556456,0.322009227760964,2,0,0,0,0,0,0,0.322009227760964,0,0,0,0.322009227760964
"CB","Josh Norman","FLAT",2532920,0.31760942382015,3,0,0,0,0,0,0,0.466072576735149,-0.148463152914999,0,0,0.31760942382015
"CB","Tre Herndon","FLAT",2561340,0.316414752748574,1,0,0,0,0,0,0,0.316414752748574,0,0,0,0.316414752748574
"CB","Orlando Scandrick","FLAT",2307,0.313028281280394,4,0,0,0,0,0,0,-0.133913011661992,0.446941292942386,0,0,0.313028281280394
"OLB","Vincent Rey","FLAT",2507843,0.311799327592948,3,0,0,0,0,0,0,0.311799327592948,0,0,0,0.311799327592948
"CB","Darius Slay","FLAT",2540288,0.308228859124366,4,0,0,0,0,0,0,-0.292069482912318,0.600298342036684,0,0,0.308228859124366
"CB","James Bradberry","FLAT",2555175,0.299784022938216,3,0,0,0,0,0,0,0.299784022938216,0,0,0,0.299784022938216
"SS","Shawn Williams","FLAT",2539233,0.295472725346487,4,0,0,0,0,0,0,0.40414927968466,-0.108676554338173,0,0,0.295472725346487
"CB","Javien Elliott","FLAT",2556934,0.286496213382871,7,1,1,0,0,1,0,0.336838628904291,0,-0.107251298783526,0.0569088832621061,0.229587330120765
"CB","Jalen Mills","FLAT",2555383,0.286486932786693,2,0,0,0,0,0,0,0.286486932786693,0,0,0,0.286486932786693
"OLB","Preston Smith","FLAT",2552276,0.282009939072015,4,1,1,0,0,0,0,0.361483785985321,0,-0.0794738469133056,0,0.282009939072015
"CB","Charvarius Ward","FLAT",2561417,0.27942080954788,2,1,1,0,0,1,0,0.381911166061657,0,-0.261181360402092,0.158691003888315,0.120729805659565
"SS","Eddie Pleasant","FLAT",2532928,0.277248591537358,2,0,0,0,0,0,0,0.0912861574240192,0.185962434113339,0,0,0.277248591537358
"CB","Prince Amukamara","FLAT",2495108,0.266782893937638,3,0,0,0,0,0,0,0.266782893937638,0,0,0,0.266782893937638
"S","Brandon Wilson","FLAT",2558786,0.265747316883717,1,0,0,0,0,0,0,0.265747316883717,0,0,0,0.265747316883717
"LB","Alec Ogletree","FLAT",2540143,0.264788829170955,3,0,0,0,0,0,0,0.409801523519308,-0.145012694348353,0,0,0.264788829170955
"LB","Frankie Luvu","FLAT",2561366,0.259429452324059,3,2,2,0,0,0,0,0.853809425792367,0,-0.686877814531333,0.0924978410630252,0.166931611261034
"CB","Adonis Alexander","FLAT",2561644,0.2574439453482,1,0,0,0,0,0,0,0.2574439453482,0,0,0,0.2574439453482
"SS","Jordan Richards","FLAT",2552392,0.257181528414771,3,0,0,0,0,0,0,0.257181528414771,0,0,0,0.257181528414771
"SS","Reshad Jones","FLAT",496739,0.256516054284445,2,0,0,0,0,0,0,0.112284236791042,0.144231817493403,0,0,0.256516054284445
"CB","Brent Grimes","FLAT",2506861,0.254381943682051,2,0,0,0,0,0.5,0,-0.446471095628064,0,0,0.700853039310115,-0.446471095628064
"OLB","Craig Robertson","FLAT",2532431,0.251636698730581,2,0,0,0,0,0,0,0.251636698730581,0,0,0,0.251636698730581
"LB","Joe Jones","FLAT",2559200,0.249617421416118,1,1,1,0,0,1,0,0.130285534526924,0,0.085594478335398,0.0337374085537964,0.215880012862322
"OLB","Kamu Grugier-Hill","FLAT",2556363,0.249210753698259,6,0,0,0,0,0,0,0.249210753698259,0,0,0,0.249210753698259
"LB","Oren Burks","FLAT",2560984,0.249002798997152,1,0,0,0,0,0,0,0.249002798997152,0,0,0,0.249002798997152
"CB","Marlon Humphrey","FLAT",2558067,0.242411755812172,1,0,0,0,0,0,0,0.125920930649155,0.116490825163017,0,0,0.242411755812172
"CB","DeVante Bausby","FLAT",2553790,0.241108544218725,1,0,0,0,0,0,0,0.241108544218725,0,0,0,0.241108544218725
"ILB","Reggie Ragland","FLAT",2555169,0.238544675976024,5,1,1,0,0,0,0,0.132218015364163,-0.463850814574381,0.570177475186242,0,0.238544675976024
"SS","Tavon Wilson","FLAT",2534830,0.237860975871349,7,2,2,0,0,1,0,1.09094522877577,0,-1.05966728168273,0.206583028778309,0.03127794709304
"SS","Erik Harris","FLAT",2555568,0.235209365850155,1,0,0,0,0,0,0,0.157269392970235,0.0779399728799199,0,0,0.235209365850155
"FS","Marcus Maye","FLAT",2557995,0.234058965130888,1,0,0,0,0,0,0,0.234058965130888,0,0,0,0.234058965130888
"OLB","Emmanuel Lamur","FLAT",2536032,0.233093428322936,3,1,1,0,0,0,0,0.143826714173891,0,0.089266714149045,0,0.233093428322936
"CB","Avonte Maddox","FLAT",2560795,0.231492145064181,2,0,0,0,0,0,0,0.231492145064181,0,0,0,0.231492145064181
"FS","Andre Hal","FLAT",2543874,0.230015035785815,1,0,0,0,0,0,0,0.230015035785815,0,0,0,0.230015035785815
"CB","Jonathan Jones","FLAT",2556571,0.229758196164677,4,0,0,0,0,0,0,0.0948564910736428,0.134901705091034,0,0,0.229758196164677
"CB","Marcus Peters","FLAT",2552488,0.224231289048612,2,0,0,0,0,0,0,-0.0862332526311096,0.310464541679722,0,0,0.224231289048612
"DB","Isaac Yiadom","FLAT",2560946,0.222748018339999,1,0,0,0,0,0,0,0.222748018339999,0,0,0,0.222748018339999
"CB","Morris Claiborne","FLAT",2533059,0.217495833850357,4,0,0,0,0,0,0,0.168295946765731,0.0491998870846263,0,0,0.217495833850357
"FS","Antone Exum","FLAT",2543680,0.216645718548571,4,0,0,0,0,0,0,0.216645718548571,0,0,0,0.216645718548571
"DB","Tracy Walker","FLAT",2560913,0.216034284219818,2,0,0,0,0,0,0,0.216034284219818,0,0,0,0.216034284219818
"FS","Duron Harmon","FLAT",2541243,0.215017646277714,1,0,0,0,0,0,0,0.215017646277714,0,0,0,0.215017646277714
"OLB","Za'Darius Smith","FLAT",2552279,0.211677206373279,1,0,0,0,0,0,0,0.211677206373279,0,0,0,0.211677206373279
"OLB","Chase Allen","FLAT",2559043,0.210752524867291,1,0,0,0,0,0,0,0.210752524867291,0,0,0,0.210752524867291
"ILB","Nick Kwiatkoski","FLAT",2555288,0.210086208356412,1,0,0,0,0,0,0,0.210086208356412,0,0,0,0.210086208356412
"CB","Michael Davis","FLAT",2559164,0.206631356829799,2,1,1,0,0,0.5,0,0.166286734737052,0,-0.0420104718091168,0.0823550939018639,0.124276262927935
"FS","Lamarcus Joyner","FLAT",2543492,0.193482357998952,2,0,0,0,0,0,0,0.193482357998952,0,0,0,0.193482357998952
"CB","Carlton Davis","FLAT",2561039,0.192631032894604,1,0,0,0,0,0,0,0.192631032894604,0,0,0,0.192631032894604
"DB","Tyvis Powell","FLAT",2556655,0.190467919908644,1,0,0,0,0,0,0,0.0446162300235348,0.145851689885109,0,0,0.190467919908644
"DB","Su'a Cravens","FLAT",2555345,0.189967704819098,2,0,0,0,0,0,0,0.189967704819098,0,0,0,0.189967704819098
"CB","Levi Wallace","FLAT",2560914,0.185323031874033,1,0,0,0,0,0,0,0.185323031874033,0,0,0,0.185323031874033
"CB","Xavien Howard","FLAT",2555539,0.17698511265564,1,0,0,0,0,0,0,0.17698511265564,0,0,0,0.17698511265564
"S","Jessie Bates","FLAT",2560970,0.175018303414299,1,0,0,0,0,0,0,0.175018303414299,0,0,0,0.175018303414299
"ILB","Deone Bucannon","FLAT",2543769,0.173053994301775,4,0,0,0,0,0,0,0.173053994301775,0,0,0,0.173053994301775
"CB","Lafayette Pitts","FLAT",2556652,0.172078856929112,2,0,0,0,0,0,0,0.172078856929112,0,0,0,0.172078856929112
"MLB","Jordan Hicks","FLAT",2552315,0.169387912196396,2,0,0,0,0,0,0,0.0379009148863042,0.131486997310092,0,0,0.169387912196396
"OLB","Shaquil Barrett","FLAT",2550541,0.166617048404772,2,1,1,0,0,0,0,0.395475502587975,0,0.148255782141806,-0.377114236325009,0.543731284729781
"LB","Corey Thompson","FLAT",2561107,0.165069454585921,1,0,0,0,0,0,0,0.165069454585921,0,0,0,0.165069454585921
"FS","Anthony Harris","FLAT",2553655,0.159650154646716,1,1,1,0,0,0,0,0.107430306458006,0.182483173969845,-0.130263325781135,0,0.159650154646716
"FS","Ha Ha Clinton-Dix","FLAT",2543470,0.154529086616239,1,0,0,0,0,0,0,0.0694084618466186,0.0851206247696206,0,0,0.154529086616239
"CB","David Amerson","FLAT",2540170,0.149538862694224,1,0,0,0,0,0,0,0.149538862694224,0,0,0,0.149538862694224
"OLB","Lorenzo Carter","FLAT",2561015,0.146750699238076,1,0,0,0,0,0,0,0.146750699238076,0,0,0,0.146750699238076
"ILB","Derrick Johnson","FLAT",2506353,0.14051612195163,4,0,0,0,0,0,0,0.14051612195163,0,0,0,0.14051612195163
"SS","Andrew Sendejo","FLAT",2525323,0.1384770857197,1,0,0,0,0,0,0,0.1384770857197,0,0,0,0.1384770857197
"LB","Elijah Lee","FLAT",2558121,0.138096959520699,4,2,2,0,0,0,0,-0.0528199138177058,0.0955622116456872,0.0953546616927179,0,0.138096959520699
"CB","Josh Jackson","FLAT",2560755,0.136522043283637,5,1,1,0,0,1,0,0.117829892613735,-0.14712433322323,-0.048006504289808,0.21382298818294,-0.077300944899303
"FS","Xavier Woods","FLAT",2558159,0.131327826749259,1,0,0,0,0,0,0,0.101278770840463,0.0300490559087957,0,0,0.131327826749259
"CB","Greg Mabin","FLAT",2558971,0.127923430535415,1,0,0,0,0,0,0,0.0855564399191709,0.0423669906162439,0,0,0.127923430535415
"OLB","Najee Goode","FLAT",2533016,0.126236395904849,1,0,0,0,0,0,0,0.126236395904849,0,0,0,0.126236395904849
"MLB","Mark Nzeocha","FLAT",2552684,0.1255453145143,4,0,0,0,0,0,0,0.1255453145143,0,0,0,0.1255453145143
"CB","Jimmy Smith","FLAT",2508107,0.120966957647313,1,0,0,0,0,0,0,0.120966957647313,0,0,0,0.120966957647313
"SS","Daniel Sorensen","FLAT",2550257,0.117870605552062,3,0,0,0,0,0,0,0.117870605552062,0,0,0,0.117870605552062
"FS","Ron Parker","FLAT",2530794,0.117475405675687,1,0,0,0,0,0,0,0.114756639358136,0.00271876631755141,0,0,0.117475405675687
"FS","Kendrick Lewis","FLAT",494277,0.114451761133776,1,0,0,0,0,0,0,0.114451761133776,0,0,0,0.114451761133776
"LB","Austin Calitro","FLAT",2558925,0.113772662057341,3,0,0,0,0,0,0,0.447839781458255,-0.334067119400914,0,0,0.113772662057341
"OLB","Sharif Finch","FLAT",2561328,0.112163412620726,1,0,0,0,0,0,0,0.112163412620726,0,0,0,0.112163412620726
