"position","displayName","nflId_def","route","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles"
"OLB","T.J. Watt",2558064,"POST",1,0.0407911436123676,0.0407911436123676,1,0,1
"ILB","Tae Davis",2561318,"CROSS",1,0.0821090457075505,0.0821090457075505,1,0,0
"ILB","Tae Davis",2561318,"FLAT",1,0.0288044129524263,0.0288044129524263,1,0,1
"ILB","Tae Davis",2561318,"GO",1,0.0426961581738883,0.0426961581738883,1,0,1
"ILB","Tae Davis",2561318,"HITCH",2,-0.166166903538175,-0.0830834517690875,0.5,0,1
"ILB","Tae Davis",2561318,"OUT",1,0.0277944945839848,0.0277944945839848,1,0,1
"OLB","Tahir Whitehead",2532986,"CROSS",5,2.64043504272675,0.52808700854535,0.4,0,4
"OLB","Tahir Whitehead",2532986,"IN",1,-0.132747290860818,-0.132747290860818,0,0,0.5
"OLB","Tahir Whitehead",2532986,"OUT",2,-0.187576323544963,-0.0937881617724815,0,0,0
"LB","Tanner Vallejo",2558289,"OUT",1,-0.0964006042996626,-0.0964006042996626,0,0,1
"CB","Taron Johnson",2560766,"CROSS",2,-1.7834567754234,-0.891728387711699,0,0,1.5
"CB","Taron Johnson",2560766,"OUT",1,-0.0275368154753601,-0.0275368154753601,0,0,1
"CB","Taron Johnson",2560766,"SCREEN",2,-0.081717813878888,-0.040858906939444,0.5,0,2
"CB","Taron Johnson",2560766,"SLANT",1,-0.0140839237776585,-0.0140839237776585,0,0,1
"DB","Tarvarius Moore",2561117,"HITCH",1,-0.0783841046821674,-0.0783841046821674,0,0,1
"DB","Tarvarius Moore",2561117,"OUT",1,0.00979735586870309,0.00979735586870309,1,0,1
"DB","Tarvarius Moore",2561117,"SLANT",2,3.53451728942049,1.76725864471024,1,1,2
"FS","Tashaun Gipson",2532848,"CROSS",1,-2.04874039951755,-2.04874039951755,0,0,0
"FS","Tashaun Gipson",2532848,"OUT",3,0.142856688336292,0.0476188961120972,1,0,3
"CB","Tavierre Thomas",2561278,"HITCH",1,0.364441802855268,0.364441802855268,1,0,1
"SS","Tavon Wilson",2534830,"CROSS",1,-0.110881779615547,-0.110881779615547,0,0,1
"SS","Tavon Wilson",2534830,"FLAT",2,0.206583028778309,0.103291514389155,0.5,0,1
"SS","Tavon Wilson",2534830,"SLANT",1,0.242451247277655,0.242451247277655,1,0,0
"CB","Tavon Young",2555378,"CORNER",1,0.000614311495489073,0.000614311495489073,1,0,1
"CB","Tavon Young",2555378,"GO",3,0.0866863142272165,0.0288954380757388,0.666666666666667,0,1
"CB","Tavon Young",2555378,"HITCH",1,0.475996756343049,0.475996756343049,1,0,1
"CB","Tavon Young",2555378,"OUT",3,0.20809518651163,0.0693650621705434,1,0,3
"CB","Tavon Young",2555378,"SLANT",1,-0.212490917368318,-0.212490917368318,0,0,1
"CB","Teez Tabor",2557955,"CORNER",2,-0.509650664258929,-0.254825332129464,0.5,0,2
"CB","Teez Tabor",2557955,"GO",1,-0.054871436968849,-0.054871436968849,0,0,1
"CB","Teez Tabor",2557955,"HITCH",1,-0.0278575558606282,-0.0278575558606282,0,0,1
"CB","Teez Tabor",2557955,"IN",1,0.056186821936635,0.056186821936635,1,0,1
"CB","Teez Tabor",2557955,"OUT",1,-0.0600387361666623,-0.0600387361666623,0,0,1
"CB","Teez Tabor",2557955,"POST",2,-0.247498974712133,-0.123749487356066,0,0,2
"CB","Teez Tabor",2557955,"SLANT",1,0.0780956190035643,0.0780956190035643,1,0,1
"OLB","Telvin Smith",2543711,"CORNER",1,0.0666164582534022,0.0666164582534022,1,0,0
"OLB","Telvin Smith",2543711,"CROSS",1,0.27854965469909,0.27854965469909,1,0,0
"OLB","Telvin Smith",2543711,"FLAT",1,-0.418605496826345,-0.418605496826345,0,0,0
"OLB","Telvin Smith",2543711,"HITCH",1,-1.47025193566501,-1.47025193566501,0,0,0
"OLB","Telvin Smith",2543711,"IN",1,-0.297281312751433,-0.297281312751433,0,0,0
"OLB","Telvin Smith",2543711,"OUT",4,0.195407406926655,0.0488518517316639,0.75,0,0
"OLB","Telvin Smith",2543711,"SCREEN",1,0.0129433565816293,0.0129433565816293,1,0,0
"CB","Terrance Mitchell",2543637,"CROSS",2,0.0362728162175968,0.0181364081087984,1,0,2
"CB","Terrance Mitchell",2543637,"GO",1,0.354524679906709,0.354524679906709,1,0,0
"CB","Terrance Mitchell",2543637,"HITCH",1,5.00677545414276,5.00677545414276,1,1,1
"CB","Terrance Mitchell",2543637,"IN",3,-1.99933206048162,-0.666444020160542,0,0,1.5
"CB","Terrance Mitchell",2543637,"SCREEN",1,-2.24790456463557,-2.24790456463557,0,0,0
"CB","Terrance Mitchell",2543637,"SLANT",2,0.0556975130963166,0.0278487565481583,1,0,2
"ILB","Terrance Smith",2556775,"CROSS",1,-2.29262188669202,-2.29262188669202,0,0,0
"S","Terrell Edmunds",2560712,"CROSS",1,0.0129897571704796,0.0129897571704796,1,0,1
"S","Terrell Edmunds",2560712,"GO",1,0.583745416327429,0.583745416327429,1,0,0
"S","Terrell Edmunds",2560712,"OUT",1,-0.0381702402036488,-0.0381702402036488,0,0,0
"OLB","Thomas Davis",2506352,"CORNER",1,-0.027842538577846,-0.027842538577846,0,0,1
"OLB","Thomas Davis",2506352,"CROSS",2,0.0761542068635458,0.0380771034317729,1,0,2
"OLB","Thomas Davis",2506352,"FLAT",1,0.0950155097225247,0.0950155097225247,1,0,1
"OLB","Thomas Davis",2506352,"HITCH",1,-0.308125992754021,-0.308125992754021,0,0,0
"OLB","Thomas Davis",2506352,"IN",1,-0.161685603363914,-0.161685603363914,0,0,1
"OLB","Thomas Davis",2506352,"OUT",4,0.473299806656236,0.118324951664059,0.5,0,3
"OLB","Thomas Davis",2506352,"SCREEN",3,-3.64887838956258,-1.21629279652086,0,0,0
"ILB","Todd Davis",2550930,"CROSS",2,-0.289202200953878,-0.144601100476939,0,0,2
"ILB","Todd Davis",2550930,"HITCH",1,-0.205112623797597,-0.205112623797597,0,0,1
"ILB","Todd Davis",2550930,"IN",1,0.0540166018626478,0.0540166018626478,1,0,1
"ILB","Todd Davis",2550930,"OUT",3,0.142292015835114,0.047430671945038,0.666666666666667,0,2
"ILB","Todd Davis",2550930,"SCREEN",1,0.22215495262993,0.22215495262993,1,0,1
"ILB","Todd Davis",2550930,"WHEEL",1,0.0504932553995229,0.0504932553995229,1,0,1
"CB","Tony Brown",2560982,"FLAT",1,-0.393005047240234,-0.393005047240234,0,0,0
"CB","Tony Brown",2560982,"GO",1,-0.0958435557848265,-0.0958435557848265,0,1,1
"CB","Tony Brown",2560982,"HITCH",2,0.0772122306859735,0.0386061153429867,1,0,1
"CB","Tony Brown",2560982,"OUT",1,-0.439054892578136,-0.439054892578136,0,0,0
"CB","Tony Brown",2560982,"POST",1,0.0284083682471208,0.0284083682471208,1,0,1
"CB","Tony Brown",2560982,"SLANT",3,-0.498257278859506,-0.166085759619835,0,0,2.5
"SS","Tony Jefferson",2540164,"CROSS",1,-0.0318462373468789,-0.0318462373468789,0,0,1
"SS","Tony Jefferson",2540164,"GO",1,0.131128403172218,0.131128403172218,1,0,1
"SS","Tony Jefferson",2540164,"IN",1,-0.14608605794429,-0.14608605794429,0,0,1
"SS","Tony Jefferson",2540164,"POST",2,0.176645587988874,0.0883227939944371,0.5,0,1
"SS","Tony Jefferson",2540164,"SLANT",1,-0.0350563276303376,-0.0350563276303376,0,0,1
"CB","Tony Lippett",2552427,"POST",1,0.500477323919663,0.500477323919663,1,0,0
"CB","Tony McRae",2556817,"OUT",1,0.0607478895509124,0.0607478895509124,1,0,1
"CB","Tony McRae",2556817,"SLANT",1,-0.290635198291021,-0.290635198291021,0,0,0
"CB","Torry McTyer",2559053,"GO",3,-0.104902879852168,-0.0349676266173893,0.666666666666667,0,2
"CB","Torry McTyer",2559053,"HITCH",1,-0.0400819363759619,-0.0400819363759619,0,0,0.5
"CB","Torry McTyer",2559053,"OUT",4,0.0713225680690295,0.0178306420172574,0.5,0,4
"CB","Torry McTyer",2559053,"SCREEN",1,-0.0272762989091804,-0.0272762989091804,0,0,0
"CB","Torry McTyer",2559053,"SLANT",1,-0.404842046995698,-0.404842046995698,0,0,1
"DB","Tracy Walker",2560913,"OUT",1,-0.0429693906444482,-0.0429693906444482,0,0,1
"CB","Trae Waynes",2552448,"GO",2,0.161102541680079,0.0805512708400395,1,0,2
"CB","Trae Waynes",2552448,"HITCH",2,-0.484272392299886,-0.242136196149943,0,0,1
"CB","Trae Waynes",2552448,"IN",1,0.0123502256793782,0.0123502256793782,1,0,1
"CB","Trae Waynes",2552448,"OUT",12,0.640373222422195,0.0533644352018496,0.583333333333333,0,9.5
"CB","Tramaine Brock",2507917,"FLAT",1,0.133179779731876,0.133179779731876,1,0,0
"CB","Tramaine Brock",2507917,"GO",1,0.261002568907626,0.261002568907626,1,0,1
"CB","Tramaine Brock",2507917,"HITCH",1,0.0337756677910728,0.0337756677910728,1,0,1
"CB","Tramaine Brock",2507917,"IN",4,-0.191207607696355,-0.0478019019240886,0.5,0,2
"CB","Tramaine Brock",2507917,"OUT",3,0.220506673777843,0.0735022245926145,1,0,2
"CB","Tramaine Brock",2507917,"POST",1,0.0910992035021747,0.0910992035021747,1,0,1
"CB","Tramaine Brock",2507917,"SCREEN",1,-1.63974327255967,-1.63974327255967,0,0,0
"CB","Tramon Williams",2506789,"GO",1,-2.47841116975059,-2.47841116975059,0,0,0
"CB","Tramon Williams",2506789,"IN",1,0.0305455525646694,0.0305455525646694,1,0,1
"CB","Tramon Williams",2506789,"OUT",4,-0.184658038264449,-0.0461645095661123,0.5,0,4
"CB","Tramon Williams",2506789,"SLANT",2,-0.0397903344218792,-0.0198951672109396,0.5,0,0
"FS","Tre Boston",2543830,"CORNER",1,0.00986505246786429,0.00986505246786429,1,0,0
"FS","Tre Boston",2543830,"OUT",1,-0.391178936114878,-0.391178936114878,0,0,0
"FS","Tre Boston",2543830,"SLANT",1,-0.186110231854072,-0.186110231854072,0,0,1
"CB","Tre Flowers",2560728,"CROSS",1,0.492974560878757,0.492974560878757,1,0,1
"CB","Tre Flowers",2560728,"GO",3,-4.06420007457948,-1.35473335819316,0.333333333333333,0,2
"CB","Tre Flowers",2560728,"HITCH",3,-0.43622232267573,-0.14540744089191,0.333333333333333,0,1.5
"CB","Tre Flowers",2560728,"IN",2,-0.725570495083258,-0.362785247541629,0,0,1
"CB","Tre Flowers",2560728,"OUT",1,8.1277031330651e-05,8.1277031330651e-05,1,0,1
"CB","Tre Flowers",2560728,"POST",2,-3.17461984934047,-1.58730992467023,0,0,1
"CB","Tre Flowers",2560728,"SLANT",3,-0.0777747577032188,-0.0259249192344063,0.333333333333333,0,3
"CB","Tre Herndon",2561340,"CROSS",1,-0.0182182416226935,-0.0182182416226935,0,0,1
"CB","Tre Herndon",2561340,"OUT",2,0.0291780823206616,0.0145890411603308,0.5,0,1
"DB","Tre Sullivan",2559260,"SLANT",1,0.0653512151280038,0.0653512151280038,1,0,1
"CB","Tre'Davious White",2557867,"CROSS",1,0.140958372244496,0.140958372244496,1,0,1
"CB","Tre'Davious White",2557867,"GO",3,0.503734839625004,0.167911613208335,0.333333333333333,0,1
"CB","Tre'Davious White",2557867,"HITCH",4,-0.201920117630854,-0.0504800294077134,0.5,0,4
"CB","Tre'Davious White",2557867,"IN",1,-0.0396058818670616,-0.0396058818670616,0,0,1
"CB","Tre'Davious White",2557867,"OUT",2,0.749568467495057,0.374784233747528,1,0,2
"CB","Tre'Davious White",2557867,"SLANT",5,0.872944835653446,0.174588967130689,0.8,0,2.5
"LB","Tremaine Edmunds",2560713,"CROSS",3,-0.10031559696403,-0.0334385323213433,0.333333333333333,0,2
"LB","Tremaine Edmunds",2560713,"FLAT",1,0.480021901798228,0.480021901798228,1,0,0.5
"LB","Tremaine Edmunds",2560713,"HITCH",6,-1.51498394576247,-0.252497324293745,0.333333333333333,0,4
"LB","Tremaine Edmunds",2560713,"IN",1,-0.496498395878432,-0.496498395878432,0,0,0
"LB","Tremaine Edmunds",2560713,"OUT",3,0.380984960563302,0.126994986854434,0.666666666666667,0,1.5
"WR","Tremon Smith",2561103,"IN",1,-0.269370244309047,-0.269370244309047,0,0,0
"WR","Tremon Smith",2561103,"OUT",2,-0.0460338473676926,-0.0230169236838463,0.5,0,0
"CB","Trevor Williams",2556828,"CROSS",1,0.0424277479377149,0.0424277479377149,1,0,1
"CB","Trevor Williams",2556828,"GO",3,3.13132858594304,1.04377619531435,1,0,1
"CB","Trevor Williams",2556828,"HITCH",3,-0.133439610133352,-0.0444798700444507,0.333333333333333,0,2
"CB","Trevor Williams",2556828,"IN",2,-0.537909360794672,-0.268954680397336,0.5,0,1
"CB","Trevor Williams",2556828,"OUT",3,-0.0318528057270137,-0.0106176019090046,0.666666666666667,0,2
"CB","Troy Hill",2553536,"GO",2,-0.196470361704599,-0.0982351808522995,0,0,0
"CB","Troy Hill",2553536,"OUT",2,-1.8724602888265,-0.936230144413251,0,0,0
"CB","Troy Hill",2553536,"SCREEN",1,0.125768060406448,0.125768060406448,1,0,1
"CB","Trumaine Johnson",2532877,"CORNER",1,1.83193638330081e-05,1.83193638330081e-05,1,0,1
"CB","Trumaine Johnson",2532877,"CROSS",1,-0.202358945777378,-0.202358945777378,0,0,1
"CB","Trumaine Johnson",2532877,"FLAT",1,-0.490293185540463,-0.490293185540463,0,0,1
"CB","Trumaine Johnson",2532877,"GO",3,-0.647071665933775,-0.215690555311258,0.666666666666667,0,1
"CB","Trumaine Johnson",2532877,"HITCH",3,-0.541276602729029,-0.18042553424301,0.333333333333333,0,0
"CB","Trumaine Johnson",2532877,"OUT",7,2.6689858345393,0.381283690648471,1,0,6
"CB","Trumaine Johnson",2532877,"SLANT",2,0.0904201542844621,0.0452100771422311,1,0,1
"ILB","Tyler Matakevich",2555171,"CROSS",1,0.379580853466505,0.379580853466505,1,0,0
"ILB","Tyler Matakevich",2555171,"IN",1,0.0335717977083156,0.0335717977083156,1,0,1
"CB","Tyler Patmon",2550659,"FLAT",1,0.119680569267136,0.119680569267136,1,0,1
"CB","Tyler Patmon",2550659,"IN",1,-0.00738448898124097,-0.00738448898124097,0,0,1
"CB","Tyler Patmon",2550659,"OUT",2,-0.812204440692693,-0.406102220346347,0,0,2
"FS","Tyrann Mathieu",2540180,"CROSS",2,0.250952308505221,0.12547615425261,0.5,0,2
"FS","Tyrann Mathieu",2540180,"HITCH",2,0.217302759401096,0.108651379700548,1,0,2
"FS","Tyrann Mathieu",2540180,"IN",2,-0.0359716113502828,-0.0179858056751414,0.5,0,1.5
"FS","Tyrann Mathieu",2540180,"POST",2,-3.59037631673784,-1.79518815836892,0,0,0.5
"FS","Tyrann Mathieu",2540180,"SLANT",2,0.0343071859611008,0.0171535929805504,0.5,0,2
"CB","Vernon Hargreaves III",2555299,"OUT",4,-0.625652844566299,-0.156413211141575,0.25,0,4
"ILB","Vince Williams",2540221,"CROSS",2,0.696095405977649,0.348047702988824,1,0,2
"ILB","Vince Williams",2540221,"HITCH",1,-0.00658976425245599,-0.00658976425245599,0,0,1
"ILB","Vince Williams",2540221,"IN",1,-0.174189416895995,-0.174189416895995,0,0,1
"ILB","Vince Williams",2540221,"OUT",2,0.150391362198567,0.0751956810992833,0.5,0,1.5
"OLB","Von Miller",2495202,"POST",1,0.059364645394802,0.059364645394802,1,0,0
"FS","Vonn Bell",2555530,"CORNER",1,-0.202299692049671,-0.202299692049671,0,0,0
"FS","Vonn Bell",2555530,"FLAT",1,-1.58877514634968,-1.58877514634968,0,0,1
"FS","Vonn Bell",2555530,"GO",3,0.164477693303496,0.054825897767832,1,0,3
"FS","Vonn Bell",2555530,"IN",1,-0.064264904189397,-0.064264904189397,0,0,1
"FS","Vonn Bell",2555530,"OUT",2,0.0222622301683,0.01113111508415,0.5,0,0
"FS","Vonn Bell",2555530,"POST",1,0.441176213409045,0.441176213409045,1,0,1
"OLB","Vontaze Burfict",2533058,"CROSS",2,-0.69254332850201,-0.346271664251005,0.5,0,1
"CB","Walt Aikens",2543724,"POST",1,-0.412007216103725,-0.412007216103725,0,0,0
"ILB","Wesley Woodyard",2354,"CROSS",1,-0.826424150304266,-0.826424150304266,0,0,0.5
"ILB","Wesley Woodyard",2354,"GO",1,-0.0668619482586497,-0.0668619482586497,0,0,1
"ILB","Wesley Woodyard",2354,"OUT",1,-0.308217263291054,-0.308217263291054,0,0,0.5
"OLB","Whitney Mercilus",2533049,"CROSS",1,0.716528908985702,0.716528908985702,1,0,0
"OLB","Whitney Mercilus",2533049,"HITCH",1,-0.35204907501736,-0.35204907501736,0,0,0.5
"FS","Will Parks",2556278,"CROSS",1,0.0116278055965595,0.0116278055965595,1,0,1
"FS","Will Parks",2556278,"GO",1,-0.191038215309358,-0.191038215309358,0,0,0
"FS","Will Parks",2556278,"HITCH",1,-0.328342667190599,-0.328342667190599,0,0,0.5
"FS","Will Parks",2556278,"IN",1,-0.065472635799717,-0.065472635799717,0,0,1
"CB","William Jackson",2556367,"CROSS",3,-1.2058457902683,-0.401948596756101,0.333333333333333,0,3
"CB","William Jackson",2556367,"GO",1,0.127000150985583,0.127000150985583,1,0,0
"CB","William Jackson",2556367,"HITCH",4,0.0844879009196735,0.0211219752299184,1,0,2
"CB","William Jackson",2556367,"IN",2,-0.0206256808729458,-0.0103128404364729,0.5,0,2
"CB","William Jackson",2556367,"OUT",1,0.0705098494606833,0.0705098494606833,1,0,1
"CB","William Jackson",2556367,"POST",2,-2.24631294396392,-1.12315647198196,0,0,0
"CB","William Jackson",2556367,"SCREEN",2,0.205822588536246,0.102911294268123,1,0,2
"CB","William Jackson",2556367,"SLANT",5,0.316417704959256,0.0632835409918512,0.6,0,4
"CB","Xavien Howard",2555539,"GO",2,-3.36607403027637,-1.68303701513818,0,0,0
"CB","Xavien Howard",2555539,"HITCH",2,0.00318246400769301,0.0015912320038465,0.5,0,1
"CB","Xavien Howard",2555539,"IN",4,-0.953257432346001,-0.2383143580865,0.25,0,2.5
"CB","Xavien Howard",2555539,"POST",2,-0.0085150370594433,-0.00425751852972165,0.5,0,2
"CB","Xavien Howard",2555539,"SCREEN",1,0.121998653235695,0.121998653235695,1,0,1
"CB","Xavien Howard",2555539,"SLANT",1,-0.454499499748728,-0.454499499748728,0,0,0.5
"CB","Xavier Rhodes",2540155,"CROSS",2,0.0669916590423916,0.0334958295211958,0.5,0,1
"CB","Xavier Rhodes",2540155,"FLAT",1,-1.1254313567298,-1.1254313567298,0,0,1
"CB","Xavier Rhodes",2540155,"GO",2,-0.889843043894207,-0.444921521947104,0.5,0,1
"CB","Xavier Rhodes",2540155,"HITCH",5,0.360997791886512,0.0721995583773024,1,0,1
"CB","Xavier Rhodes",2540155,"IN",2,-0.766396929395714,-0.383198464697857,0.5,0,2
"CB","Xavier Rhodes",2540155,"OUT",9,-1.01419233394161,-0.112688037104624,0.888888888888889,0,8
"CB","Xavier Rhodes",2540155,"SLANT",1,-0.0361787632311528,-0.0361787632311528,0,0,1
"ILB","Zach Brown",2532804,"CROSS",4,0.543212477022807,0.135803119255702,0.75,1,3.5
"ILB","Zach Brown",2532804,"OUT",2,-0.0511421881570221,-0.0255710940785111,0.5,0,1
"ILB","Zach Brown",2532804,"SCREEN",1,-0.445971991351829,-0.445971991351829,0,0,1
"ILB","Zach Cunningham",2558094,"CROSS",2,0.162768667193806,0.0813843335969031,1,0,2
"ILB","Zach Cunningham",2558094,"GO",3,-0.295779759699532,-0.0985932532331775,0.333333333333333,0,2
"ILB","Zach Cunningham",2558094,"HITCH",2,-2.38782186080652,-1.19391093040326,0,0,0
"ILB","Zach Cunningham",2558094,"IN",1,0.154620274762753,0.154620274762753,1,0,0
"ILB","Zach Cunningham",2558094,"OUT",1,0.242462402056395,0.242462402056395,1,0,1
"ILB","Zach Cunningham",2558094,"SCREEN",1,0.401835044840914,0.401835044840914,1,0,0.5
"MLB","Zach Vigil",2553687,"OUT",1,-0.204607554338195,-0.204607554338195,0,0,1
"ILB","Zaire Franklin",2561155,"OUT",1,-0.0234743629019047,-0.0234743629019047,0,0,0.5
"ILB","Zaire Franklin",2561155,"SCREEN",1,0.330051274156721,0.330051274156721,1,0,0
"ILB","Zaire Franklin",2561155,"SLANT",1,0.189490143271555,0.189490143271555,1,0,0
